reserva_id,cliente_id,data_checkin,data_checkout,noites,antecedencia_dias,num_hospedes,tipo_quarto,motivo_viagem,canal_reserva,regime,mes,epoca,fim_semana,feriado,evento_cidade,foi_spa,num_massagens,pediu_room_service,num_vezes_room_service,late_checkout,estacionamento,transfer_aeroporto,consumo_minibar,consumo_bar_hotel,gasto_spa,rating_limpeza,rating_staff,rating_localizacao,rating_geral,fez_reclamacao,preco_quarto_noite,gasto_quarto_total,gasto_extras_total,gasto_total,desconto_aplicado
H004652,C000165,2023-01-05,2023-01-11,6,16,4,Standard,Lazer,Agencia,Pequeno_Almoco,1,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Não,Não,21.18,17.78,149.52,5.0,5.0,4,3,Não,86.62,519.72,188.48,708.2,0.0
H005475,C004563,2023-03-06,2023-03-08,2,4,1,Standard,Business,Booking,Meia_Pensao,3,Baixa,Não,Não,Não,Não,0,Não,0,Sim,Sim,Não,18.71,0.0,0.0,4.0,4.0,3,3,Não,77.58,155.16,84.71,239.87,0.0
H004005,C004959,2023-06-06,2023-06-11,5,25,3,Familiar,Lazer,Booking,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,5.0,4.0,5,5,Não,189.22,946.1,40.0,986.1,0.0
H003098,C005609,2023-04-07,2023-04-13,6,31,3,Standard,Lazer,Booking,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,17.7,0.0,5.0,4.0,4,5,Não,93.76,562.56,65.7,628.26,0.0
H004104,C005529,2023-12-13,2023-12-15,2,31,1,Standard,Business,Booking,Meia_Pensao,12,Baixa,Não,Não,Não,Não,0,Sim,4,Não,Não,Não,0.0,30.07,0.0,4.0,5.0,4,4,Não,78.3,156.6,158.08,314.68,0.0
H005234,C004840,2024-05-24,2024-05-27,3,10,2,Standard,Lazer,Booking,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,0.0,0.0,0.0,3.0,5.0,4,2,Não,87.13,261.39,74.0,335.39,0.0
H003190,C006417,2024-03-07,2024-03-08,1,26,2,Superior,Business,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Não,Não,0,Sim,1,Não,Não,Não,0.0,16.87,0.0,4.0,5.0,4,4,Não,118.54,118.54,50.42,168.96,21.87
H004546,C004917,2024-04-11,2024-04-12,1,2,4,Familiar,Evento,Agencia,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,2,Não,0,Não,Não,Sim,38.69,0.0,168.55,3.0,5.0,4,4,Não,175.43,175.43,257.24,432.67,0.0
H003766,C001084,2023-11-20,2023-11-23,3,20,3,Suite,Lazer,Booking,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Sim,10.46,0.0,184.98,5.0,4.0,4,5,Não,210.42,631.26,269.44,900.7,0.0
H002607,C001221,2023-05-19,2023-05-21,2,23,1,Standard,Business,Booking,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Não,0,Sim,Sim,Não,0.0,0.0,0.0,4.0,4.0,4,3,Não,96.86,193.72,16.0,209.72,0.0
H001386,C000200,2024-11-29,2024-12-04,5,4,2,Superior,Business,Direto,Pequeno_Almoco,11,Baixa,Não,Não,Sim,Não,0,Sim,1,Não,Sim,Sim,31.13,0.0,0.0,4.0,4.0,4,3,Não,151.57,757.85,155.89,913.74,0.0
H004371,C002565,2023-07-09,2023-07-11,2,60,2,Standard,Lazer,Direto,Pequeno_Almoco,7,Alta,Sim,Não,Não,Sim,2,Sim,1,Não,Sim,Não,13.7,36.84,102.56,5.0,4.0,5,4,Não,124.21,248.42,185.94,434.36,0.0
H001409,C004620,2024-09-11,2024-09-15,4,84,1,Suite,Evento,Agencia,Meia_Pensao,9,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Sim,0.0,4.87,85.61,4.0,5.0,5,5,Não,257.39,1029.56,272.48,1302.04,0.0
H001846,C005760,2023-09-14,2023-09-17,3,96,2,Standard,Lazer,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,7.92,0.0,37.3,4.0,5.0,4,5,Não,108.55,325.65,69.22,394.87,0.0
H001799,C006470,2023-11-07,2023-11-13,6,20,2,Standard,Business,Agencia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,2,Sim,2,Não,Sim,Sim,33.06,8.23,107.81,5.0,3.0,5,4,Não,83.77,502.62,288.67,791.29,0.0
H001476,C002569,2024-12-11,2024-12-12,1,18,3,Superior,Lazer,Agencia,Pequeno_Almoco,12,Baixa,Não,Não,Não,Sim,1,Sim,5,Não,Não,Sim,0.0,0.0,44.68,5.0,4.0,4,5,Não,128.94,128.94,238.51,367.45,0.0
H003899,C004317,2023-12-17,2023-12-20,3,44,3,Suite,Lazer,Direto,Pequeno_Almoco,12,Baixa,Sim,Não,Não,Sim,1,Não,0,Sim,Não,Não,0.0,0.0,48.34,5.0,4.0,4,4,Não,203.5,610.5,48.34,658.84,0.0
H000036,C004242,2024-02-05,2024-02-07,2,21,2,Standard,Business,Agencia,Meia_Pensao,2,Baixa,Não,Não,Não,Sim,1,Não,0,Não,Não,Sim,0.0,0.0,47.27,4.0,4.0,5,5,Não,81.75,163.5,197.27,360.77,0.0
H005405,C000098,2024-11-19,2024-11-21,2,6,2,Standard,Evento,Direto,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Sim,2,Sim,Não,Não,23.47,66.37,0.0,5.0,5.0,4,3,Não,84.04,168.08,146.98,315.06,22.31
H002346,C001657,2023-05-28,2023-06-04,7,26,2,Standard,Lazer,Booking,Pequeno_Almoco,5,Media,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Sim,0.0,0.0,0.0,5.0,5.0,4,4,Não,109.35,765.45,106.0,871.45,128.1
H003847,C002181,2024-09-26,2024-09-28,2,91,4,Standard,Lazer,Expedia,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Sim,16.7,22.61,0.0,4.0,4.0,4,5,Não,101.61,203.22,89.31,292.53,0.0
H003313,C000600,2024-07-23,2024-07-25,2,29,3,Suite,Lazer,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,36.74,0.0,111.83,5.0,5.0,4,5,Não,272.64,545.28,164.57,709.85,88.88
H002360,C000965,2023-04-14,2023-04-19,5,20,2,Superior,Lazer,Direto,Pequeno_Almoco,4,Media,Não,Não,Não,Sim,2,Sim,1,Não,Sim,Não,0.0,16.29,121.5,5.0,5.0,3,5,Não,148.69,743.45,203.46,946.91,0.0
H003879,C006687,2023-02-24,2023-03-04,8,28,2,Standard,Lazer,Expedia,Pequeno_Almoco,2,Baixa,Não,Não,Sim,Sim,1,Não,0,Não,Sim,Não,20.51,16.13,54.54,3.0,5.0,4,4,Não,93.75,750.0,155.18,905.18,0.0
H004725,C001086,2024-03-02,2024-03-04,2,61,4,Familiar,Evento,Booking,Pequeno_Almoco,3,Baixa,Sim,Não,Não,Sim,2,Não,0,Não,Sim,Sim,15.78,0.0,109.37,4.0,4.0,5,4,Não,173.28,346.56,191.15,537.71,0.0
H003180,C005834,2023-03-09,2023-03-13,4,15,2,Standard,Evento,Direto,Pequeno_Almoco,3,Baixa,Não,Não,Sim,Sim,2,Sim,3,Não,Não,Sim,18.92,10.35,93.0,4.0,5.0,4,4,Não,104.96,419.84,248.4,668.24,71.23
H003423,C003831,2024-06-10,2024-06-14,4,51,2,Superior,Evento,Expedia,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,33.14,32.84,0.0,4.0,5.0,4,5,Não,173.02,692.08,97.98,790.06,0.0
H001287,C003830,2024-06-17,2024-06-22,5,47,2,Superior,Evento,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,4.0,5.0,4,4,Não,161.2,806.0,40.0,846.0,95.05
H000350,C004382,2023-03-08,2023-03-14,6,22,2,Superior,Lazer,Direto,Meia_Pensao,3,Baixa,Não,Não,Sim,Não,0,Não,0,Não,Sim,Não,0.0,22.5,0.0,5.0,5.0,4,5,Não,154.46,926.76,370.5,1297.26,0.0
H003417,C007081,2024-07-13,2024-07-17,4,38,3,Superior,Lazer,Booking,Pequeno_Almoco,7,Alta,Sim,Não,Não,Sim,2,Não,0,Não,Sim,Não,28.3,0.0,124.2,4.0,4.0,5,5,Não,189.14,756.56,184.5,941.06,0.0
H002138,C005124,2024-10-26,2024-10-28,2,13,2,Superior,Lazer,Direto,Pequeno_Almoco,10,Media,Sim,Não,Não,Sim,1,Não,0,Sim,Não,Sim,0.0,0.0,48.58,4.0,4.0,4,5,Não,142.6,285.2,98.58,383.78,0.0
H002692,C002111,2024-04-07,2024-04-10,3,4,2,Suite,Lazer,Booking,Meia_Pensao,4,Media,Sim,Não,Não,Sim,2,Não,0,Não,Sim,Sim,0.0,20.14,95.7,4.0,5.0,4,5,Não,236.73,710.19,339.84,1050.03,0.0
H003609,C007987,2024-10-28,2024-11-02,5,5,2,Standard,Business,Agencia,Meia_Pensao,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,3.0,4.0,3,4,Não,83.02,415.1,290.0,705.1,0.0
H001682,C006434,2023-07-05,2023-07-09,4,64,2,Standard,Evento,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Não,0.0,48.37,130.77,4.0,4.0,5,4,Não,103.96,415.84,179.14,594.98,70.21
H004471,C001871,2023-01-14,2023-01-16,2,20,3,Superior,Lazer,Direto,Pequeno_Almoco,1,Baixa,Sim,Não,Não,Sim,1,Sim,1,Sim,Sim,Não,0.0,0.0,54.18,5.0,5.0,5,4,Não,120.13,240.26,85.77,326.03,0.0
H001444,C005026,2023-05-31,2023-06-03,3,9,2,Superior,Business,Direto,Pequeno_Almoco,5,Media,Não,Não,Não,Sim,2,Sim,2,Não,Não,Não,0.0,0.0,84.48,5.0,5.0,4,4,Não,146.44,439.32,125.52,564.84,78.93
H003929,C002254,2023-12-30,2024-01-04,5,19,3,Standard,Lazer,Booking,Pequeno_Almoco,12,Baixa,Sim,Não,Sim,Sim,2,Não,0,Não,Sim,Não,0.0,0.0,138.57,4.0,4.0,5,3,Não,119.25,596.25,178.57,774.82,0.0
H003216,C002318,2024-01-02,2024-01-07,5,40,2,Superior,Evento,Direto,Pequeno_Almoco,1,Baixa,Não,Não,Não,Não,0,Sim,4,Não,Não,Não,0.0,28.12,0.0,5.0,4.0,4,5,Não,117.2,586.0,133.08,719.08,104.1
H001672,C004756,2024-09-16,2024-09-17,1,75,2,Superior,Evento,Agencia,Pequeno_Almoco,9,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,49.78,45.96,3.0,5.0,4,5,Não,169.03,169.03,103.74,272.77,0.0
H004495,C005454,2024-11-03,2024-11-05,2,1,2,Suite,Lazer,Direto,Meia_Pensao,11,Baixa,Sim,Não,Não,Sim,1,Não,0,Não,Não,Sim,20.69,0.0,57.44,4.0,4.0,4,4,Não,222.8,445.6,228.13,673.73,97.09
H001180,C002828,2023-06-12,2023-06-15,3,78,2,Standard,Lazer,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,16.33,0.0,55.64,4.0,5.0,4,5,Não,101.91,305.73,95.97,401.7,0.0
H002799,C006218,2024-11-07,2024-11-09,2,2,2,Standard,Business,Expedia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,55.01,0.0,4.0,4.0,5,4,Não,87.07,174.14,55.01,229.15,0.0
H001693,C004721,2024-12-04,2024-12-09,5,2,2,Standard,Lazer,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Não,Não,0,Não,0,Não,Não,Não,8.57,8.64,0.0,4.0,5.0,4,4,Não,80.37,401.85,17.21,419.06,0.0
H000373,C007154,2024-06-26,2024-06-30,4,23,2,Standard,Lazer,Expedia,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Não,0,Sim,Sim,Não,17.08,9.91,0.0,4.0,3.0,3,5,Sim,104.16,416.64,58.99,475.63,61.07
H003056,C007892,2024-11-20,2024-11-21,1,55,2,Standard,Business,Expedia,Pequeno_Almoco,11,Baixa,Não,Não,Não,Não,0,Sim,1,Não,Não,Não,0.0,0.0,0.0,4.0,5.0,5,3,Não,87.75,87.75,17.65,105.4,0.0
H004238,C004297,2024-10-10,2024-10-11,1,32,2,Standard,Business,Booking,Pequeno_Almoco,10,Media,Não,Não,Sim,Não,0,Não,0,Sim,Sim,Não,0.0,0.0,0.0,4.0,4.0,4,2,Sim,112.05,112.05,8.0,120.05,0.0
H001917,C006516,2024-11-12,2024-11-14,2,24,2,Suite,Lazer,Booking,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,1,Sim,2,Não,Não,Sim,34.22,24.4,60.23,5.0,5.0,4,5,Não,194.69,389.38,209.39,598.77,0.0
H001358,C005201,2023-11-21,2023-11-22,1,74,2,Standard,Lazer,Direto,Meia_Pensao,11,Baixa,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,3.0,5.0,4,5,Não,83.36,83.36,50.0,133.36,16.23
H001826,C002587,2023-07-17,2023-07-18,1,39,2,Standard,Evento,Direto,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,0.0,44.32,0.0,4.0,5.0,4,4,Não,111.79,111.79,52.32,164.11,23.5
H000787,C006344,2023-09-02,2023-09-04,2,65,1,Superior,Evento,Direto,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Sim,1,Não,Não,Não,0.0,37.81,0.0,5.0,4.0,4,4,Não,202.92,405.84,67.57,473.41,0.0
H000470,C002760,2024-10-14,2024-10-15,1,63,1,Standard,Business,Booking,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Sim,Não,Não,0.0,44.97,0.0,4.0,5.0,4,3,Não,95.38,95.38,44.97,140.35,11.4
H000141,C005982,2023-10-24,2023-10-29,5,24,3,Familiar,Business,Direto,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Sim,38.39,0.0,0.0,5.0,5.0,4,4,Não,174.16,870.8,128.39,999.19,95.22
H000324,C007020,2024-10-13,2024-10-15,2,4,2,Standard,Lazer,Booking,Meia_Pensao,10,Media,Sim,Não,Não,Não,0,Não,0,Sim,Não,Não,0.0,0.0,0.0,5.0,5.0,5,5,Não,111.05,222.1,100.0,322.1,0.0
H000715,C004287,2024-12-12,2024-12-16,4,16,2,Standard,Business,Booking,Pequeno_Almoco,12,Baixa,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,0.0,0.0,0.0,4.0,4.0,4,3,Não,73.41,293.64,64.19,357.83,0.0
H004948,C000514,2024-09-20,2024-09-23,3,20,2,Suite,Lazer,Booking,Meia_Pensao,9,Alta,Não,Não,Não,Sim,1,Não,0,Sim,Sim,Não,9.38,13.83,89.27,4.0,4.0,4,5,Não,291.26,873.78,286.48,1160.26,0.0
H002841,C004899,2024-11-03,2024-11-07,4,24,1,Standard,Lazer,Direto,Pequeno_Almoco,11,Baixa,Sim,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,42.54,5.0,4.0,4,4,Não,95.74,382.96,74.54,457.5,62.23
H002447,C002653,2024-06-28,2024-07-01,3,92,3,Standard,Lazer,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,0.0,151.52,4.0,5.0,3,5,Não,101.03,303.09,175.52,478.61,0.0
H005298,C003059,2024-04-21,2024-04-22,1,11,1,Superior,Lazer,Direto,Pequeno_Almoco,4,Media,Sim,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,39.33,85.64,5.0,4.0,4,4,Não,158.5,158.5,132.97,291.47,41.53
H003818,C002638,2023-01-16,2023-01-18,2,19,4,Familiar,Evento,Booking,Pequeno_Almoco,1,Baixa,Não,Não,Não,Não,0,Sim,3,Não,Sim,Não,0.0,0.0,0.0,5.0,5.0,4,3,Não,156.53,313.06,117.72,430.78,35.91
H005128,C002115,2024-07-24,2024-07-26,2,123,3,Superior,Lazer,Direto,Meia_Pensao,7,Alta,Não,Não,Sim,Sim,2,Não,0,Sim,Sim,Não,0.0,0.0,173.58,4.0,5.0,5,4,Não,214.01,428.02,339.58,767.6,72.05
H005061,C002434,2023-12-03,2023-12-04,1,14,2,Standard,Lazer,Direto,Pequeno_Almoco,12,Baixa,Sim,Não,Sim,Sim,1,Não,0,Sim,Não,Não,0.0,47.08,72.45,5.0,5.0,4,4,Não,107.08,107.08,119.53,226.61,12.76
H003656,C001184,2024-09-06,2024-09-14,8,88,2,Standard,Evento,Booking,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Não,0,Sim,Não,Sim,20.8,0.0,0.0,4.0,4.0,4,4,Não,117.46,939.68,70.8,1010.48,0.0
H002667,C006913,2023-09-30,2023-10-01,1,18,2,Superior,Lazer,Direto,Pequeno_Almoco,9,Alta,Sim,Não,Não,Não,0,Não,0,Sim,Sim,Não,5.31,0.0,0.0,5.0,5.0,4,5,Não,192.15,192.15,13.31,205.46,27.84
H000407,C004332,2023-07-25,2023-07-27,2,42,2,Standard,Lazer,Direto,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Não,0,Não,Não,Não,16.28,0.0,0.0,5.0,5.0,5,4,Não,111.25,222.5,16.28,238.78,0.0
H004754,C005790,2023-02-12,2023-02-14,2,24,3,Superior,Lazer,Direto,Pequeno_Almoco,2,Baixa,Sim,Não,Não,Sim,2,Não,0,Não,Não,Não,0.0,0.0,100.68,4.0,5.0,5,5,Não,129.03,258.06,100.68,358.74,0.0
H001005,C003813,2023-01-29,2023-02-03,5,28,2,Standard,Lazer,Agencia,Pequeno_Almoco,1,Baixa,Sim,Não,Não,Sim,2,Não,0,Sim,Sim,Não,12.59,19.3,101.09,4.0,3.0,5,4,Não,81.75,408.75,172.98,581.73,0.0
H004305,C005042,2024-08-18,2024-08-20,2,50,2,Standard,Lazer,Direto,Pequeno_Almoco,8,Alta,Sim,Não,Não,Não,0,Não,0,Não,Sim,Não,36.14,0.0,0.0,3.0,4.0,4,3,Sim,126.01,252.02,52.14,304.16,0.0
H000891,C005511,2024-04-07,2024-04-09,2,3,3,Suite,Lazer,Agencia,Meia_Pensao,4,Media,Sim,Não,Não,Sim,1,Não,0,Sim,Sim,Sim,8.07,22.58,58.79,4.0,4.0,4,5,Não,237.52,475.04,305.44,780.48,0.0
H002412,C003095,2024-10-29,2024-11-03,5,6,2,Standard,Evento,Booking,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,29.62,0.0,0.0,5.0,5.0,4,5,Não,101.01,505.05,69.62,574.67,0.0
H002546,C004393,2024-07-15,2024-07-17,2,38,2,Suite,Lazer,Agencia,Pequeno_Almoco,7,Alta,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,0.0,21.01,0.0,5.0,4.0,5,5,Não,285.18,570.36,69.56,639.92,0.0
H001350,C006910,2023-09-23,2023-09-26,3,84,3,Familiar,Lazer,Agencia,Meia_Pensao,9,Alta,Sim,Não,Não,Não,0,Sim,1,Não,Não,Sim,23.18,65.72,0.0,4.0,5.0,5,5,Não,221.56,664.68,379.08,1043.76,72.72
H002391,C006696,2024-11-14,2024-11-19,5,14,2,Superior,Lazer,Direto,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,3,Não,0,Não,Sim,Não,10.67,16.3,201.82,5.0,5.0,5,5,Não,117.83,589.15,268.79,857.94,50.34
H004431,C000098,2023-06-27,2023-06-30,3,61,3,Superior,Lazer,Booking,Pequeno_Almoco,6,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,132.61,4.0,5.0,4,5,Não,154.8,464.4,156.61,621.01,0.0
H000043,C005525,2024-10-13,2024-10-18,5,7,2,Superior,Lazer,Booking,Meia_Pensao,10,Media,Sim,Não,Não,Sim,1,Não,0,Sim,Não,Não,20.96,0.0,105.06,5.0,4.0,4,5,Não,161.2,806.0,376.02,1182.02,0.0
H002831,C006903,2024-10-10,2024-10-12,2,9,4,Familiar,Business,Expedia,Pequeno_Almoco,10,Media,Não,Não,Não,Não,0,Sim,2,Não,Não,Não,0.0,0.0,0.0,4.0,3.0,5,3,Não,179.39,358.78,33.8,392.58,0.0
H004006,C002338,2023-11-30,2023-12-02,2,14,3,Standard,Business,Direto,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,33.96,120.1,3.0,3.0,5,3,Não,80.87,161.74,170.06,331.8,40.84
H003372,C007002,2024-05-25,2024-05-27,2,16,1,Standard,Lazer,Agencia,Meia_Pensao,5,Media,Sim,Não,Não,Sim,1,Não,0,Não,Sim,Sim,0.0,42.42,48.03,5.0,5.0,4,4,Não,107.46,214.92,206.45,421.37,0.0
H003023,C002460,2023-08-12,2023-08-13,1,22,3,Familiar,Business,Direto,Pequeno_Almoco,8,Alta,Sim,Não,Não,Não,0,Sim,1,Não,Não,Não,0.0,0.0,0.0,4.0,4.0,4,4,Não,210.28,210.28,26.83,237.11,0.0
H003365,C007993,2023-05-08,2023-05-11,3,18,4,Familiar,Business,Direto,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Sim,1,Não,Sim,Não,30.12,0.0,0.0,4.0,3.0,4,3,Não,179.94,539.82,73.79,613.61,0.0
H000304,C006987,2024-04-20,2024-04-22,2,19,4,Familiar,Lazer,Direto,Pequeno_Almoco,4,Media,Sim,Não,Não,Não,0,Não,0,Não,Não,Não,7.73,10.85,0.0,4.0,5.0,5,5,Não,179.26,358.52,18.58,377.1,50.8
H005244,C005514,2024-04-12,2024-04-16,4,24,4,Superior,Business,Direto,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Sim,1,Não,Não,Não,35.72,0.0,0.0,4.0,4.0,4,5,Não,131.31,525.24,65.84,591.08,0.0
H000665,C000317,2023-11-16,2023-11-18,2,67,2,Standard,Business,Booking,Pequeno_Almoco,11,Baixa,Não,Não,Não,Sim,2,Não,0,Não,Sim,Não,0.0,0.0,189.24,2.0,4.0,4,5,Não,75.94,151.88,205.24,357.12,35.97
H001178,C004895,2024-02-07,2024-02-12,5,32,2,Standard,Business,Booking,Pequeno_Almoco,2,Baixa,Não,Não,Não,Não,0,Sim,3,Não,Sim,Não,39.14,31.72,0.0,4.0,5.0,5,5,Sim,76.18,380.9,163.2,544.1,0.0
H003293,C002563,2023-09-05,2023-09-09,4,63,2,Standard,Lazer,Direto,Pequeno_Almoco,9,Alta,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,15.36,22.15,0.0,4.0,5.0,4,4,Não,119.24,476.96,69.51,546.47,28.28
H002677,C006312,2024-05-15,2024-05-17,2,2,3,Familiar,Lazer,Direto,Meia_Pensao,5,Media,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,0.0,0.0,5.0,5.0,4,4,Não,159.51,319.02,150.0,469.02,0.0
H001948,C002927,2023-06-27,2023-06-28,1,99,2,Superior,Business,Direto,Pequeno_Almoco,6,Alta,Não,Não,Não,Não,0,Sim,2,Não,Sim,Sim,0.0,0.0,0.0,4.0,3.0,5,3,Não,178.78,178.78,116.18,294.96,27.73
H002502,C001995,2023-02-27,2023-03-01,2,18,3,Familiar,Business,Booking,Meia_Pensao,2,Baixa,Não,Não,Não,Não,0,Sim,5,Não,Sim,Sim,0.0,38.51,0.0,4.0,4.0,4,4,Não,135.8,271.6,365.78,637.38,0.0
H001474,C006958,2023-11-01,2023-11-03,2,15,2,Suite,Lazer,Booking,Pequeno_Almoco,11,Baixa,Não,Não,Sim,Sim,1,Sim,2,Não,Sim,Não,38.67,0.0,65.4,5.0,5.0,5,4,Não,231.44,462.88,187.1,649.98,0.0
H002864,C006330,2024-02-08,2024-02-11,3,8,2,Standard,Business,Booking,Pequeno_Almoco,2,Baixa,Não,Não,Não,Não,0,Sim,1,Não,Sim,Sim,0.0,0.0,0.0,4.0,2.0,5,4,Não,76.48,229.44,103.49,332.93,0.0
H002376,C000671,2023-09-10,2023-09-12,2,64,3,Familiar,Lazer,Direto,Meia_Pensao,9,Alta,Sim,Não,Não,Sim,1,Não,0,Não,Não,Não,35.73,47.37,50.27,4.0,5.0,5,4,Não,209.27,418.54,283.37,701.91,0.0
H002133,C007707,2023-08-06,2023-08-08,2,51,1,Suite,Lazer,Agencia,Pequeno_Almoco,8,Alta,Sim,Não,Não,Não,0,Não,0,Sim,Não,Não,20.33,19.6,0.0,4.0,5.0,3,4,Não,304.67,609.34,39.93,649.27,0.0
H001027,C005708,2023-04-14,2023-04-17,3,35,2,Superior,Lazer,Direto,Pequeno_Almoco,4,Media,Não,Não,Não,Não,0,Não,0,Não,Não,Não,0.0,16.83,0.0,4.0,4.0,5,5,Não,127.78,383.34,16.83,400.17,0.0
H002990,C007607,2024-12-12,2024-12-17,5,3,2,Standard,Lazer,Direto,Pequeno_Almoco,12,Baixa,Não,Não,Não,Sim,2,Sim,1,Não,Sim,Não,0.0,0.0,70.73,4.0,5.0,4,4,Não,84.19,420.95,145.12,566.07,57.43
H000962,C002691,2023-05-10,2023-05-13,3,38,4,Familiar,Business,Expedia,Pequeno_Almoco,5,Media,Não,Não,Não,Não,0,Não,0,Não,Sim,Não,32.5,22.83,0.0,4.0,5.0,4,3,Não,169.13,507.39,79.33,586.72,0.0
H002890,C005790,2024-03-02,2024-03-03,1,29,2,Standard,Business,Direto,Pequeno_Almoco,3,Baixa,Sim,Não,Sim,Não,0,Não,0,Não,Sim,Não,0.0,0.0,0.0,5.0,4.0,4,5,Não,117.02,117.02,8.0,125.02,15.78
H003022,C001560,2023-12-22,2023-12-23,1,22,1,Standard,Lazer,Expedia,Pequeno_Almoco,12,Baixa,Não,Não,Sim,Não,0,Não,0,Sim,Sim,Não,9.72,0.0,0.0,5.0,5.0,5,5,Não,97.9,97.9,17.72,115.62,0.0
H003016,C003830,2024-12-21,2024-12-23,2,6,2,Standard,Lazer,Direto,Meia_Pensao,12,Baixa,Sim,Não,Sim,Sim,1,Não,0,Não,Sim,Não,0.0,0.0,37.91,5.0,4.0,5,4,Não,108.85,217.7,153.91,371.61,0.0
H003796,C005183,2023-06-22,2023-06-25,3,72,3,Standard,Lazer,Direto,Pequeno_Almoco,6,Alta,Não,Não,Sim,Sim,2,Não,0,Não,Não,Não,32.7,0.0,81.47,5.0,5.0,4,5,Não,148.78,446.34,114.17,560.51,45.16
H003339,C003632,2023-06-09,2023-06-11,2,56,1,Standard,Lazer,Direto,Pequeno_Almoco,6,Alta,Não,Não,Sim,Sim,1,Não,0,Não,Sim,Não,35.13,0.0,38.02,4.0,5.0,4,5,Não,139.86,279.72,89.15,368.87,19.19
H002010,C001577,2023-09-01,2023-09-04,3,32,3,Suite,Lazer,Expedia,Meia_Pensao,9,Alta,Não,Não,Não,Sim,1,Não,0,Não,Sim,Sim,0.0,0.0,68.43,5.0,5.0,5,5,Não,266.91,800.73,367.43,1168.16,0.0
H004023,C007106,2024-07-26,2024-07-28,2,70,1,Superior,Lazer,Booking,Pequeno_Almoco,7,Alta,Não,Não,Não,Sim,1,Não,0,Não,Não,Sim,12.69,41.2,114.18,5.0,5.0,4,5,Não,183.7,367.4,218.07,585.47,0.0
