cliente_id,idade,genero,nacionalidade,distrito_residencia,cliente_desde,tipo_cliente,cliente_habitual,ano_primeira_interacao,mes_primeira_interacao,dia_primeira_interacao,cliente_habitual_bool,anos_desde_primeira_interacao,faixa_etaria
C003436,56,M,PT,Aveiro,2023-04-19,Restaurante,Não,2023,4,19,False,2.5,55-64
C004988,43,M,ES,Estrangeiro,2024-12-25,Restaurante,Sim,2024,12,25,True,0.8,35-44
C003706,46,M,PT,Aveiro,2023-01-18,Restaurante,Não,2023,1,18,False,2.7,45-54
C002022,46,F,UK,Estrangeiro,2023-04-13,Hotel,Não,2023,4,13,False,2.5,45-54
C004021,76,F,ES,Estrangeiro,2023-04-08,Ambos,Sim,2023,4,8,True,2.5,65+
C006302,18,M,PT,Aveiro,2023-01-28,Restaurante,Sim,2023,1,28,True,2.7,18-24
C005716,35,M,PT,Lisboa,2023-07-21,Ambos,Sim,2023,7,21,True,2.2,35-44
C006608,45,F,PT,Lisboa,2023-01-17,Hotel,Não,2023,1,17,False,2.8,45-54
C002659,44,F,PT,Lisboa,2024-03-20,Restaurante,Não,2024,3,20,False,1.6,35-44
C001131,47,M,FR,Estrangeiro,2023-10-30,Restaurante,Não,2023,10,30,False,2.0,45-54
C004835,18,F,ES,Estrangeiro,2023-12-14,Restaurante,Não,2023,12,14,False,1.8,18-24
C007247,40,F,PT,Lisboa,2024-12-15,Restaurante,Não,2024,12,15,False,0.8,35-44
C004916,45,M,PT,Lisboa,2023-04-18,Restaurante,Não,2023,4,18,False,2.5,45-54
C004319,44,M,ES,Estrangeiro,2024-08-26,Restaurante,Não,2024,8,26,False,1.1,35-44
C007413,38,F,PT,Lisboa,2024-02-01,Restaurante,Sim,2024,2,1,True,1.7,35-44
C004145,18,M,PT,Braga,2023-12-26,Hotel,Não,2023,12,26,False,1.8,18-24
C001237,68,M,PT,Porto,2023-07-04,Ambos,Sim,2023,7,4,True,2.3,65+
C007746,29,M,FR,Estrangeiro,2023-03-28,Restaurante,Não,2023,3,28,False,2.6,25-34
C007190,18,F,PT,Porto,2023-10-22,Restaurante,Sim,2023,10,22,True,2.0,18-24
C002283,61,M,DE,Estrangeiro,2024-10-18,Restaurante,Não,2024,10,18,False,1.0,55-64
C005436,32,F,PT,Porto,2023-10-20,Restaurante,Não,2023,10,20,False,2.0,25-34
C007004,38,M,FR,Estrangeiro,2023-04-01,Restaurante,Sim,2023,4,1,True,2.5,35-44
C004094,45,M,DE,Estrangeiro,2024-11-29,Hotel,Não,2024,11,29,False,0.9,45-54
C004654,51,M,PT,Viseu,2023-01-06,Restaurante,Não,2023,1,6,False,2.8,45-54
C006877,50,F,FR,Estrangeiro,2024-04-27,Restaurante,Sim,2024,4,27,True,1.5,45-54
C000387,47,F,PT,Braga,2023-02-12,Restaurante,Sim,2023,2,12,True,2.7,45-54
C001629,43,F,PT,Porto,2023-06-12,Ambos,Sim,2023,6,12,True,2.4,35-44
C003586,21,M,ES,Estrangeiro,2023-06-08,Restaurante,Não,2023,6,8,False,2.4,18-24
C002715,47,M,Outro,Estrangeiro,2023-08-04,Restaurante,Não,2023,8,4,False,2.2,45-54
C006892,80,M,ES,Estrangeiro,2023-10-23,Hotel,Não,2023,10,23,False,2.0,65+
C006138,32,M,PT,Outro,2023-12-15,Restaurante,Não,2023,12,15,False,1.8,25-34
C007006,54,F,PT,Porto,2024-12-08,Restaurante,Não,2024,12,8,False,0.9,45-54
C003190,71,F,DE,Estrangeiro,2024-01-23,Hotel,Não,2024,1,23,False,1.7,65+
C004306,18,M,Outro,Estrangeiro,2023-06-07,Restaurante,Não,2023,6,7,False,2.4,18-24
C000910,76,F,ES,Estrangeiro,2023-06-29,Restaurante,Não,2023,6,29,False,2.3,65+
C006053,36,M,UK,Estrangeiro,2024-12-24,Hotel,Não,2024,12,24,False,0.8,35-44
C001867,58,F,PT,Coimbra,2024-08-22,Restaurante,Não,2024,8,22,False,1.2,55-64
C001843,33,M,PT,Aveiro,2024-06-03,Ambos,Sim,2024,6,3,True,1.4,25-34
C002498,37,F,PT,Porto,2024-05-18,Restaurante,Sim,2024,5,18,True,1.4,35-44
C006555,37,M,FR,Estrangeiro,2024-10-06,Hotel,Não,2024,10,6,False,1.0,35-44
C005193,50,F,FR,Estrangeiro,2024-04-25,Ambos,Sim,2024,4,25,True,1.5,45-54
C005072,38,F,PT,Lisboa,2024-08-03,Ambos,Sim,2024,8,3,True,1.2,35-44
C004007,18,M,PT,Lisboa,2024-09-25,Restaurante,Não,2024,9,25,False,1.1,18-24
C002703,74,M,FR,Estrangeiro,2024-02-12,Restaurante,Não,2024,2,12,False,1.7,65+
C006584,18,F,PT,Aveiro,2024-09-11,Restaurante,Não,2024,9,11,False,1.1,18-24
C000332,27,M,PT,Viseu,2024-02-28,Restaurante,Sim,2024,2,28,True,1.6,25-34
C004701,26,F,FR,Estrangeiro,2023-01-02,Restaurante,Não,2023,1,2,False,2.8,25-34
C007749,53,F,PT,Coimbra,2024-10-26,Restaurante,Não,2024,10,26,False,1.0,45-54
C002460,49,F,PT,Porto,2024-10-11,Hotel,Sim,2024,10,11,True,1.0,45-54
C001775,30,M,PT,Porto,2024-06-11,Ambos,Não,2024,6,11,False,1.4,25-34
C004989,45,M,PT,Porto,2023-09-19,Restaurante,Sim,2023,9,19,True,2.1,45-54
C005240,55,M,UK,Estrangeiro,2023-05-20,Restaurante,Não,2023,5,20,False,2.4,55-64
C002687,49,F,PT,Porto,2024-11-16,Restaurante,Sim,2024,11,16,True,0.9,45-54
C006753,37,M,PT,Viseu,2023-11-06,Restaurante,Não,2023,11,6,False,1.9,35-44
C006501,61,M,PT,Lisboa,2024-09-26,Hotel,Não,2024,9,26,False,1.1,55-64
C006923,48,F,PT,Aveiro,2023-08-02,Hotel,Não,2023,8,2,False,2.2,45-54
C005889,18,M,PT,Coimbra,2023-04-02,Ambos,Sim,2023,4,2,True,2.5,18-24
C006846,48,M,ES,Estrangeiro,2024-12-28,Restaurante,Sim,2024,12,28,True,0.8,45-54
C006122,44,F,PT,Faro,2024-05-23,Restaurante,Não,2024,5,23,False,1.4,35-44
C005713,55,M,PT,Lisboa,2023-02-28,Restaurante,Não,2023,2,28,False,2.6,55-64
C006028,18,M,ES,Estrangeiro,2024-08-08,Restaurante,Não,2024,8,8,False,1.2,18-24
C000174,47,M,PT,Lisboa,2024-04-15,Restaurante,Não,2024,4,15,False,1.5,45-54
C003322,27,F,ES,Estrangeiro,2023-09-15,Restaurante,Não,2023,9,15,False,2.1,25-34
C006148,36,M,PT,Coimbra,2023-02-11,Restaurante,Sim,2023,2,11,True,2.7,35-44
C003373,65,F,PT,Braga,2023-03-04,Hotel,Não,2023,3,4,False,2.6,65+
C003312,49,M,DE,Estrangeiro,2024-03-11,Restaurante,Sim,2024,3,11,True,1.6,45-54
C004802,41,M,DE,Estrangeiro,2023-12-18,Hotel,Não,2023,12,18,False,1.8,35-44
C007240,26,M,PT,Viseu,2023-05-22,Restaurante,Não,2023,5,22,False,2.4,25-34
C007846,65,F,PT,Coimbra,2023-03-06,Restaurante,Não,2023,3,6,False,2.6,65+
C005345,36,M,ES,Estrangeiro,2024-05-15,Restaurante,Não,2024,5,15,False,1.4,35-44
C003404,40,F,ES,Estrangeiro,2023-01-23,Restaurante,Sim,2023,1,23,True,2.7,35-44
C000019,27,M,PT,Lisboa,2024-10-17,Ambos,Sim,2024,10,17,True,1.0,25-34
C003692,55,F,PT,Porto,2024-09-28,Restaurante,Não,2024,9,28,False,1.1,55-64
C006047,42,M,PT,Porto,2023-09-02,Hotel,Não,2023,9,2,False,2.1,35-44
C004097,51,F,UK,Estrangeiro,2024-08-16,Restaurante,Sim,2024,8,16,True,1.2,45-54
C003629,18,M,FR,Estrangeiro,2024-03-17,Restaurante,Não,2024,3,17,False,1.6,18-24
C006340,41,M,DE,Estrangeiro,2023-03-31,Restaurante,Sim,2023,3,31,True,2.6,35-44
C002175,28,M,FR,Estrangeiro,2024-04-01,Restaurante,Não,2024,4,1,False,1.5,25-34
C001357,33,M,ES,Estrangeiro,2024-04-12,Restaurante,Sim,2024,4,12,True,1.5,25-34
C004857,55,M,FR,Estrangeiro,2023-07-14,Restaurante,Não,2023,7,14,False,2.3,55-64
C007257,40,F,PT,Porto,2023-05-22,Restaurante,Não,2023,5,22,False,2.4,35-44
C003113,37,F,PT,Braga,2024-06-14,Hotel,Sim,2024,6,14,True,1.3,35-44
C000183,24,F,PT,Braga,2023-10-10,Ambos,Sim,2023,10,10,True,2.0,18-24
C006256,18,M,PT,Aveiro,2024-05-20,Hotel,Não,2024,5,20,False,1.4,18-24
C006333,34,F,PT,Porto,2023-07-07,Restaurante,Não,2023,7,7,False,2.3,25-34
C001813,67,F,PT,Braga,2023-03-10,Restaurante,Sim,2023,3,10,True,2.6,65+
C005172,21,M,ES,Estrangeiro,2023-10-30,Ambos,Sim,2023,10,30,True,2.0,18-24
C001801,72,M,PT,Braga,2023-06-15,Restaurante,Não,2023,6,15,False,2.3,65+
C002430,36,M,DE,Estrangeiro,2023-04-09,Restaurante,Não,2023,4,9,False,2.5,35-44
C006184,73,M,PT,Coimbra,2024-04-04,Restaurante,Sim,2024,4,4,True,1.5,65+
C007705,29,F,UK,Estrangeiro,2023-01-23,Restaurante,Não,2023,1,23,False,2.7,25-34
C007821,51,F,PT,Faro,2024-05-23,Restaurante,Não,2024,5,23,False,1.4,45-54
C005578,45,F,ES,Estrangeiro,2023-11-08,Restaurante,Não,2023,11,8,False,1.9,45-54
C005331,33,M,PT,Aveiro,2024-04-12,Restaurante,Não,2024,4,12,False,1.5,25-34
C007627,59,M,ES,Estrangeiro,2023-08-05,Hotel,Não,2023,8,5,False,2.2,55-64
C001160,36,F,PT,Aveiro,2023-01-26,Restaurante,Não,2023,1,26,False,2.7,35-44
C001214,56,F,PT,Porto,2023-09-02,Restaurante,Não,2023,9,2,False,2.1,55-64
C001326,18,F,UK,Estrangeiro,2023-06-30,Ambos,Não,2023,6,30,False,2.3,18-24
C004933,66,F,PT,Aveiro,2024-05-23,Hotel,Não,2024,5,23,False,1.4,65+
C001456,18,F,DE,Estrangeiro,2023-05-04,Restaurante,Não,2023,5,4,False,2.5,18-24
C004695,38,M,FR,Estrangeiro,2024-06-25,Hotel,Não,2024,6,25,False,1.3,35-44
C006128,65,M,PT,Faro,2024-05-01,Hotel,Não,2024,5,1,False,1.5,65+
C001645,25,F,Outro,Estrangeiro,2024-08-19,Hotel,Não,2024,8,19,False,1.2,25-34
C002141,44,M,PT,Aveiro,2024-11-14,Restaurante,Não,2024,11,14,False,0.9,35-44
C004537,45,F,PT,Braga,2023-01-21,Hotel,Não,2023,1,21,False,2.7,45-54
C004458,20,F,PT,Lisboa,2024-08-27,Restaurante,Não,2024,8,27,False,1.1,18-24
C006467,28,F,ES,Estrangeiro,2023-04-01,Hotel,Não,2023,4,1,False,2.5,25-34
C004379,46,F,FR,Estrangeiro,2024-09-21,Restaurante,Sim,2024,9,21,True,1.1,45-54
C000730,29,F,PT,Outro,2023-04-29,Hotel,Não,2023,4,29,False,2.5,25-34
C004358,36,F,ES,Estrangeiro,2023-08-04,Restaurante,Sim,2023,8,4,True,2.2,35-44
C001937,46,M,PT,Braga,2023-03-20,Restaurante,Não,2023,3,20,False,2.6,45-54
C003794,38,M,PT,Braga,2023-02-24,Restaurante,Não,2023,2,24,False,2.6,35-44
C007465,75,F,PT,Faro,2024-05-16,Restaurante,Não,2024,5,16,False,1.4,65+
C006904,34,M,FR,Estrangeiro,2023-08-14,Restaurante,Não,2023,8,14,False,2.2,25-34
C007075,53,M,DE,Estrangeiro,2024-04-22,Restaurante,Não,2024,4,22,False,1.5,45-54
C001111,38,F,DE,Estrangeiro,2023-07-01,Ambos,Não,2023,7,1,False,2.3,35-44
C006504,20,F,PT,Viseu,2024-01-22,Hotel,Não,2024,1,22,False,1.7,18-24
C002999,47,F,FR,Estrangeiro,2024-12-05,Restaurante,Não,2024,12,5,False,0.9,45-54
C002395,40,F,UK,Estrangeiro,2024-11-11,Hotel,Não,2024,11,11,False,0.9,35-44
C001186,57,F,ES,Estrangeiro,2023-03-29,Hotel,Não,2023,3,29,False,2.6,55-64
C002008,28,F,PT,Lisboa,2023-11-12,Hotel,Sim,2023,11,12,True,1.9,25-34
C000194,22,F,Outro,Estrangeiro,2023-07-18,Restaurante,Não,2023,7,18,False,2.3,18-24
C007641,18,M,PT,Lisboa,2023-12-17,Ambos,Sim,2023,12,17,True,1.8,18-24
C000579,18,F,FR,Estrangeiro,2024-08-04,Ambos,Não,2024,8,4,False,1.2,18-24
C000772,33,F,UK,Estrangeiro,2024-09-16,Hotel,Não,2024,9,16,False,1.1,25-34
C002396,18,F,PT,Braga,2023-11-14,Hotel,Não,2023,11,14,False,1.9,18-24
C007920,49,F,FR,Estrangeiro,2024-08-11,Hotel,Sim,2024,8,11,True,1.2,45-54
C001847,62,F,FR,Estrangeiro,2024-05-05,Restaurante,Não,2024,5,5,False,1.5,55-64
C006697,57,M,ES,Estrangeiro,2023-03-28,Restaurante,Não,2023,3,28,False,2.6,55-64
C004275,18,F,PT,Porto,2023-04-23,Restaurante,Não,2023,4,23,False,2.5,18-24
C003741,30,M,ES,Estrangeiro,2023-08-15,Restaurante,Não,2023,8,15,False,2.2,25-34
C004601,38,F,PT,Aveiro,2024-06-15,Hotel,Sim,2024,6,15,True,1.3,35-44
C006683,53,F,UK,Estrangeiro,2024-12-07,Ambos,Sim,2024,12,7,True,0.9,45-54
C006260,36,F,PT,Coimbra,2024-03-05,Restaurante,Não,2024,3,5,False,1.6,35-44
C002074,45,M,ES,Estrangeiro,2023-01-05,Restaurante,Não,2023,1,5,False,2.8,45-54
C001897,37,F,FR,Estrangeiro,2023-04-25,Ambos,Sim,2023,4,25,True,2.5,35-44
C005895,49,M,PT,Outro,2024-06-29,Restaurante,Sim,2024,6,29,True,1.3,45-54
C003660,77,F,FR,Estrangeiro,2023-11-28,Restaurante,Não,2023,11,28,False,1.9,65+
C002380,46,F,PT,Lisboa,2024-02-18,Restaurante,Não,2024,2,18,False,1.7,45-54
C001448,51,M,PT,Lisboa,2024-08-07,Restaurante,Sim,2024,8,7,True,1.2,45-54
C000343,45,M,ES,Estrangeiro,2023-08-18,Restaurante,Sim,2023,8,18,True,2.2,45-54
C007060,52,M,FR,Estrangeiro,2024-09-14,Restaurante,Não,2024,9,14,False,1.1,45-54
C002528,51,M,FR,Estrangeiro,2023-10-28,Hotel,Sim,2023,10,28,True,2.0,45-54
C000728,47,M,PT,Lisboa,2024-11-26,Ambos,Sim,2024,11,26,True,0.9,45-54
C004578,71,M,UK,Estrangeiro,2023-09-16,Restaurante,Sim,2023,9,16,True,2.1,65+
C000977,34,F,PT,Coimbra,2023-11-07,Hotel,Sim,2023,11,7,True,1.9,25-34
C005648,67,F,FR,Estrangeiro,2024-10-06,Restaurante,Sim,2024,10,6,True,1.0,65+
C003517,29,M,UK,Estrangeiro,2023-12-06,Ambos,Sim,2023,12,6,True,1.9,25-34
C006065,44,M,ES,Estrangeiro,2024-12-04,Ambos,Não,2024,12,4,False,0.9,35-44
C007675,28,F,PT,Braga,2024-03-25,Hotel,Não,2024,3,25,False,1.6,25-34
C003941,48,M,Outro,Estrangeiro,2023-11-25,Restaurante,Sim,2023,11,25,True,1.9,45-54
C001300,47,M,ES,Estrangeiro,2023-07-02,Restaurante,Sim,2023,7,2,True,2.3,45-54
C007348,21,M,PT,Lisboa,2024-12-31,Restaurante,Não,2024,12,31,False,0.8,18-24
C000661,32,F,ES,Estrangeiro,2023-01-17,Ambos,Sim,2023,1,17,True,2.8,25-34
C001493,32,F,PT,Aveiro,2023-01-19,Restaurante,Não,2023,1,19,False,2.7,25-34
C005392,44,F,PT,Aveiro,2023-02-11,Hotel,Não,2023,2,11,False,2.7,35-44
C005572,33,F,PT,Aveiro,2023-04-28,Restaurante,Não,2023,4,28,False,2.5,25-34
C005858,33,M,FR,Estrangeiro,2023-04-25,Ambos,Não,2023,4,25,False,2.5,25-34
C002316,48,M,PT,Coimbra,2023-03-03,Restaurante,Não,2023,3,3,False,2.6,45-54
C007427,36,F,UK,Estrangeiro,2023-02-06,Restaurante,Não,2023,2,6,False,2.7,35-44
C007368,34,F,UK,Estrangeiro,2023-08-11,Ambos,Não,2023,8,11,False,2.2,25-34
C001086,48,F,UK,Estrangeiro,2023-06-19,Hotel,Não,2023,6,19,False,2.3,45-54
C007546,49,F,ES,Estrangeiro,2024-04-08,Restaurante,Não,2024,4,8,False,1.5,45-54
C003199,36,M,PT,Aveiro,2023-04-29,Restaurante,Não,2023,4,29,False,2.5,35-44
C005788,73,M,PT,Aveiro,2024-02-04,Restaurante,Não,2024,2,4,False,1.7,65+
C005435,53,M,PT,Aveiro,2023-05-02,Restaurante,Não,2023,5,2,False,2.5,45-54
C000068,58,M,ES,Estrangeiro,2024-05-29,Restaurante,Não,2024,5,29,False,1.4,55-64
C006363,33,M,PT,Viseu,2023-07-22,Restaurante,Não,2023,7,22,False,2.2,25-34
C002270,40,M,PT,Lisboa,2023-07-17,Restaurante,Sim,2023,7,17,True,2.3,35-44
C005654,60,F,FR,Estrangeiro,2023-09-13,Restaurante,Não,2023,9,13,False,2.1,55-64
C006055,47,M,ES,Estrangeiro,2024-06-09,Restaurante,Não,2024,6,9,False,1.4,45-54
C006309,40,F,PT,Coimbra,2024-06-13,Ambos,Sim,2024,6,13,True,1.3,35-44
C003448,29,M,PT,Faro,2024-12-25,Hotel,Não,2024,12,25,False,0.8,25-34
C002368,18,F,PT,Braga,2023-05-22,Hotel,Não,2023,5,22,False,2.4,18-24
C004762,52,M,FR,Estrangeiro,2024-06-19,Restaurante,Não,2024,6,19,False,1.3,45-54
C007128,51,M,PT,Coimbra,2024-09-27,Restaurante,Não,2024,9,27,False,1.1,45-54
C002513,50,F,ES,Estrangeiro,2023-09-30,Restaurante,Não,2023,9,30,False,2.1,45-54
C002724,65,M,UK,Estrangeiro,2023-08-14,Ambos,Não,2023,8,14,False,2.2,65+
C006818,18,F,PT,Outro,2024-12-30,Restaurante,Sim,2024,12,30,True,0.8,18-24
C005925,18,M,PT,Braga,2024-07-13,Restaurante,Não,2024,7,13,False,1.3,18-24
C001144,44,M,Outro,Estrangeiro,2024-06-10,Restaurante,Não,2024,6,10,False,1.4,35-44
C007592,51,F,PT,Lisboa,2023-04-26,Restaurante,Não,2023,4,26,False,2.5,45-54
C006521,36,F,PT,Braga,2024-07-07,Hotel,Não,2024,7,7,False,1.3,35-44
C006865,41,M,UK,Estrangeiro,2023-12-30,Restaurante,Não,2023,12,30,False,1.8,35-44
C006908,36,F,PT,Aveiro,2023-04-07,Restaurante,Não,2023,4,7,False,2.5,35-44
C003790,62,M,FR,Estrangeiro,2024-08-15,Ambos,Sim,2024,8,15,True,1.2,55-64
C002221,36,F,ES,Estrangeiro,2023-05-07,Hotel,Não,2023,5,7,False,2.5,35-44
C002332,40,F,PT,Lisboa,2024-07-22,Ambos,Não,2024,7,22,False,1.2,35-44
C005506,55,F,PT,Braga,2023-11-09,Hotel,Não,2023,11,9,False,1.9,55-64
C006041,57,F,PT,Porto,2023-03-29,Restaurante,Não,2023,3,29,False,2.6,55-64
C007437,29,F,PT,Faro,2024-10-12,Restaurante,Não,2024,10,12,False,1.0,25-34
C004089,60,M,PT,Porto,2023-07-15,Restaurante,Não,2023,7,15,False,2.3,55-64
C001968,39,F,UK,Estrangeiro,2024-10-01,Restaurante,Não,2024,10,1,False,1.0,35-44
C006264,46,F,ES,Estrangeiro,2024-10-03,Hotel,Não,2024,10,3,False,1.0,45-54
C007389,49,M,UK,Estrangeiro,2024-03-19,Restaurante,Não,2024,3,19,False,1.6,45-54
C004366,75,F,DE,Estrangeiro,2023-08-03,Hotel,Não,2023,8,3,False,2.2,65+
C000424,57,F,PT,Faro,2024-04-06,Restaurante,Não,2024,4,6,False,1.5,55-64
C006935,56,M,PT,Braga,2024-03-11,Restaurante,Sim,2024,3,11,True,1.6,55-64
C001905,40,F,PT,Viseu,2024-09-19,Hotel,Não,2024,9,19,False,1.1,35-44
C007261,73,M,PT,Aveiro,2024-03-09,Hotel,Não,2024,3,9,False,1.6,65+
C003918,50,M,ES,Estrangeiro,2024-08-11,Restaurante,Não,2024,8,11,False,1.2,45-54
C003619,61,M,PT,Lisboa,2024-02-10,Hotel,Não,2024,2,10,False,1.7,55-64
C000840,38,F,UK,Estrangeiro,2023-10-06,Restaurante,Não,2023,10,6,False,2.0,35-44
C004597,37,M,DE,Estrangeiro,2023-01-24,Restaurante,Não,2023,1,24,False,2.7,35-44
C004923,51,M,PT,Viseu,2023-11-05,Restaurante,Não,2023,11,5,False,2.0,45-54
C000142,62,F,PT,Lisboa,2023-05-22,Ambos,Sim,2023,5,22,True,2.4,55-64
C006611,52,M,PT,Coimbra,2024-02-07,Hotel,Não,2024,2,7,False,1.7,45-54
C001378,58,M,PT,Porto,2023-08-11,Restaurante,Não,2023,8,11,False,2.2,55-64
C003675,40,F,Outro,Estrangeiro,2024-07-03,Restaurante,Não,2024,7,3,False,1.3,35-44
C006226,36,F,FR,Estrangeiro,2023-07-04,Restaurante,Não,2023,7,4,False,2.3,35-44
C007838,40,M,UK,Estrangeiro,2024-01-30,Restaurante,Sim,2024,1,30,True,1.7,35-44
C003809,52,M,PT,Braga,2023-07-03,Restaurante,Não,2023,7,3,False,2.3,45-54
C001139,51,M,FR,Estrangeiro,2023-07-27,Hotel,Sim,2023,7,27,True,2.2,45-54
C002258,35,F,ES,Estrangeiro,2024-12-25,Restaurante,Não,2024,12,25,False,0.8,35-44
C001788,29,M,FR,Estrangeiro,2024-10-15,Restaurante,Não,2024,10,15,False,1.0,25-34
C003939,36,F,PT,Porto,2023-11-04,Restaurante,Não,2023,11,4,False,2.0,35-44
C005405,28,M,DE,Estrangeiro,2023-12-18,Hotel,Não,2023,12,18,False,1.8,25-34
C007366,54,M,UK,Estrangeiro,2024-12-13,Restaurante,Não,2024,12,13,False,0.8,45-54
C000460,22,F,PT,Braga,2024-03-12,Restaurante,Não,2024,3,12,False,1.6,18-24
C007316,66,F,FR,Estrangeiro,2023-08-18,Restaurante,Sim,2023,8,18,True,2.2,65+
C000949,41,F,Outro,Estrangeiro,2024-04-29,Restaurante,Sim,2024,4,29,True,1.5,35-44
C003701,59,M,PT,Lisboa,2023-04-24,Restaurante,Não,2023,4,24,False,2.5,55-64
C001337,32,F,PT,Lisboa,2024-04-02,Restaurante,Não,2024,4,2,False,1.5,25-34
C004629,59,M,UK,Estrangeiro,2023-03-20,Hotel,Não,2023,3,20,False,2.6,55-64
C007571,24,F,PT,Porto,2024-08-21,Restaurante,Não,2024,8,21,False,1.2,18-24
C001603,31,F,PT,Aveiro,2024-10-16,Restaurante,Não,2024,10,16,False,1.0,25-34
C002239,35,M,PT,Lisboa,2024-07-20,Hotel,Não,2024,7,20,False,1.2,35-44
C000640,21,M,DE,Estrangeiro,2023-05-01,Restaurante,Não,2023,5,1,False,2.5,18-24
C007719,37,M,UK,Estrangeiro,2024-03-19,Restaurante,Sim,2024,3,19,True,1.6,35-44
C003831,38,M,DE,Estrangeiro,2024-05-24,Hotel,Não,2024,5,24,False,1.4,35-44
C005606,45,M,PT,Coimbra,2024-01-11,Hotel,Não,2024,1,11,False,1.8,45-54
C007707,67,F,ES,Estrangeiro,2024-05-06,Hotel,Não,2024,5,6,False,1.5,65+
C007156,18,M,PT,Lisboa,2024-04-14,Ambos,Sim,2024,4,14,True,1.5,18-24
C001071,41,F,FR,Estrangeiro,2024-05-04,Restaurante,Não,2024,5,4,False,1.5,35-44
C000156,30,F,PT,Aveiro,2024-01-24,Restaurante,Sim,2024,1,24,True,1.7,25-34
C002296,50,M,PT,Outro,2023-02-25,Restaurante,Não,2023,2,25,False,2.6,45-54
C005585,60,F,Outro,Estrangeiro,2024-07-22,Restaurante,Sim,2024,7,22,True,1.2,55-64
C004579,32,M,UK,Estrangeiro,2024-06-25,Restaurante,Não,2024,6,25,False,1.3,25-34
C001090,38,F,UK,Estrangeiro,2023-03-22,Ambos,Sim,2023,3,22,True,2.6,35-44
C002941,57,M,PT,Lisboa,2023-02-17,Hotel,Não,2023,2,17,False,2.7,55-64
C006769,68,F,PT,Porto,2023-06-06,Ambos,Não,2023,6,6,False,2.4,65+
C004385,32,F,ES,Estrangeiro,2024-04-12,Restaurante,Não,2024,4,12,False,1.5,25-34
C000931,33,M,PT,Coimbra,2023-01-02,Restaurante,Sim,2023,1,2,True,2.8,25-34
C002910,62,M,PT,Lisboa,2023-12-22,Hotel,Não,2023,12,22,False,1.8,55-64
C005154,33,M,UK,Estrangeiro,2024-12-08,Hotel,Não,2024,12,8,False,0.9,25-34
C007549,53,F,PT,Aveiro,2024-11-26,Hotel,Não,2024,11,26,False,0.9,45-54
C003248,30,M,FR,Estrangeiro,2023-11-19,Hotel,Não,2023,11,19,False,1.9,25-34
C007269,44,M,PT,Outro,2024-03-05,Restaurante,Não,2024,3,5,False,1.6,35-44
C006704,19,M,PT,Porto,2024-12-24,Hotel,Não,2024,12,24,False,0.8,18-24
C007376,73,M,PT,Viseu,2024-09-06,Restaurante,Não,2024,9,6,False,1.1,65+
C007091,34,F,FR,Estrangeiro,2023-04-16,Restaurante,Não,2023,4,16,False,2.5,25-34
C006912,63,M,PT,Coimbra,2023-12-25,Ambos,Sim,2023,12,25,True,1.8,55-64
C007510,34,F,FR,Estrangeiro,2024-06-27,Restaurante,Sim,2024,6,27,True,1.3,25-34
C001699,50,F,PT,Porto,2023-04-11,Restaurante,Não,2023,4,11,False,2.5,45-54
C007757,26,F,ES,Estrangeiro,2024-09-04,Hotel,Não,2024,9,4,False,1.1,25-34
C007952,57,M,ES,Estrangeiro,2024-02-07,Restaurante,Não,2024,2,7,False,1.7,55-64
C005415,30,M,PT,Porto,2023-07-27,Restaurante,Não,2023,7,27,False,2.2,25-34
C003832,33,M,ES,Estrangeiro,2024-09-19,Ambos,Não,2024,9,19,False,1.1,25-34
C007292,31,F,PT,Braga,2024-04-26,Restaurante,Não,2024,4,26,False,1.5,25-34
C007730,44,M,UK,Estrangeiro,2023-10-12,Hotel,Não,2023,10,12,False,2.0,35-44
C000986,23,M,PT,Viseu,2023-07-25,Restaurante,Não,2023,7,25,False,2.2,18-24
C001822,43,M,PT,Viseu,2023-03-31,Ambos,Não,2023,3,31,False,2.6,35-44
C007038,27,M,FR,Estrangeiro,2023-02-18,Restaurante,Sim,2023,2,18,True,2.7,25-34
C000588,28,M,PT,Lisboa,2024-12-21,Restaurante,Não,2024,12,21,False,0.8,25-34
C007628,49,M,PT,Outro,2023-06-20,Restaurante,Não,2023,6,20,False,2.3,45-54
C005558,58,M,Outro,Estrangeiro,2023-11-18,Hotel,Não,2023,11,18,False,1.9,55-64
C007286,25,F,PT,Porto,2024-04-06,Restaurante,Não,2024,4,6,False,1.5,25-34
C007947,59,F,UK,Estrangeiro,2024-03-25,Hotel,Não,2024,3,25,False,1.6,55-64
C006465,22,M,PT,Lisboa,2024-11-06,Restaurante,Não,2024,11,6,False,0.9,18-24
C006354,53,M,DE,Estrangeiro,2023-05-28,Restaurante,Não,2023,5,28,False,2.4,45-54
C003558,43,M,PT,Outro,2024-07-04,Restaurante,Não,2024,7,4,False,1.3,35-44
C001396,44,M,PT,Aveiro,2023-12-13,Hotel,Não,2023,12,13,False,1.8,35-44
C000265,37,M,FR,Estrangeiro,2024-12-21,Restaurante,Não,2024,12,21,False,0.8,35-44
C003548,65,M,ES,Estrangeiro,2024-05-28,Restaurante,Não,2024,5,28,False,1.4,65+
C005449,47,F,UK,Estrangeiro,2024-06-01,Ambos,Não,2024,6,1,False,1.4,45-54
