reserva_id,cliente_id,data,hora,num_pessoas_mesa,dia_semana,mes,epoca,fim_semana,feriado,evento_cidade,temperatura_exterior,chuva,tinha_reserva,tempo_espera_minutos,tipo_servico,prato_principal,pediu_entrada,pediu_sobremesa,pediu_vinho,pediu_cafe,num_pratos_partilha,tempo_permanencia_minutos,rating,voltou_visitar,gasto_comida,gasto_bebidas,gasto_total
R008880,C005383,2024-03-13,21:00,2,Wednesday,3,Baixa,Não,Não,Não,13.7,Não,Não,12,A_La_Carte,Vegetariano,Sim,Sim,Sim,Sim,0,80.0,4.0,Sim,77.01,20.71,97.72
R019215,,2023-04-04,22:00,1,Tuesday,4,Media,Não,Não,Não,15.9,Sim,Sim,0,Menu_Dia,Outro,Sim,Não,Sim,Não,0,38.0,4.0,Não,23.52,9.13,32.65
R011081,,2024-08-13,13:30,1,Tuesday,8,Alta,Não,Não,Não,22.3,Sim,Sim,14,Menu_Dia,Vegetariano,Não,Sim,Não,Não,0,52.0,3.0,Não,20.0,2.13,22.14
R007261,C003109,2024-05-25,19:00,5,Saturday,5,Media,Sim,Não,Não,15.5,Sim,Sim,4,Menu_Dia,Vegetariano,Sim,Sim,Sim,Não,0,51.0,,Sim,177.59,75.11,252.7
R016603,,2024-10-08,19:45,4,Tuesday,10,Media,Não,Não,Não,,Sim,Não,21,Menu_Dia,Peixe,Não,Não,Sim,Não,2,47.0,3.0,Não,96.86,55.0,151.86
R018273,,2024-08-23,14:15,4,Friday,8,Alta,Não,Não,Não,22.9,Sim,Não,10,A_La_Carte,Vegetariano,Sim,Não,Não,Não,3,87.0,5.0,Não,186.89,15.76,202.66
R004039,C005652,2023-07-13,19:30,2,Thursday,7,Alta,Não,Não,Não,26.1,Sim,Sim,1,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,1,105.0,5.0,Sim,141.67,18.56,160.23
R021092,,2024-02-01,13:00,2,Thursday,2,Baixa,Não,Não,Não,16.9,Sim,Sim,8,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,139.0,4.0,Não,170.59,21.52,192.11
R011598,,2023-01-15,14:00,5,Sunday,1,Baixa,Sim,Não,Não,5.2,Não,Sim,6,A_La_Carte,Peixe,Não,Sim,Sim,Não,0,109.0,4.0,Não,111.47,54.67,166.13
R003706,C006919,2023-08-23,19:45,2,Wednesday,8,Alta,Não,Não,Não,19.5,Não,Sim,11,A_La_Carte,Carne,Não,Não,Não,Não,0,70.0,4.0,Sim,66.4,4.38,70.78
R023071,,2023-10-10,13:00,2,Tuesday,10,Media,Não,Não,Não,20.7,Sim,Não,12,A_La_Carte,Carne,Não,Sim,Sim,Não,0,47.0,,Sim,67.12,14.53,81.65
R003956,C006332,2023-09-02,19:45,2,Saturday,9,Alta,Sim,Não,Sim,19.0,Não,Sim,3,A_La_Carte,Carne,Sim,Sim,Não,Não,1,63.0,4.0,Não,92.57,6.9,99.47
R025303,,2023-12-14,22:00,1,Thursday,12,Baixa,Não,Não,Não,7.9,Não,Não,25,Menu_Dia,Peixe,Sim,Sim,Sim,Não,0,56.0,3.0,Não,31.47,8.64,40.11
R013545,,2023-08-05,22:00,2,Saturday,8,Alta,Sim,Não,Não,20.6,Não,Não,9,Menu_Dia,Carne,Não,Sim,Não,Não,0,44.0,4.0,Não,40.06,6.29,46.35
R011568,,2024-11-21,13:00,2,Thursday,11,Baixa,Não,Não,Não,8.0,Não,Não,45,Menu_Dia,Peixe,Não,Sim,Não,Não,0,43.0,4.0,Sim,45.83,5.22,51.05
R003429,C007838,2023-12-30,12:45,1,Saturday,12,Baixa,Sim,Não,Sim,10.9,Não,Sim,8,Menu_Degustacao,Carne,Não,Sim,Sim,Sim,0,107.0,5.0,Sim,71.75,11.14,82.89
R016570,,2024-08-30,13:00,1,Friday,8,Alta,Não,Não,Não,23.6,Sim,Não,28,Menu_Dia,Peixe,Não,Não,Não,Não,0,47.0,4.0,Não,12.66,2.3,14.95
R002508,C004927,2023-01-31,21:15,2,Tuesday,1,Baixa,Não,Não,Não,3.7,Não,Sim,12,Menu_Dia,Peixe,Sim,Não,Sim,Sim,1,48.0,4.0,Sim,64.74,17.78,82.52
R018162,,2023-03-31,14:00,3,Friday,3,Baixa,Não,Não,Não,11.5,Sim,Não,28,Menu_Dia,Carne,Não,Não,Sim,Não,1,33.0,5.0,Não,53.94,54.63,108.57
R004682,C002961,2023-02-21,14:30,3,Tuesday,2,Baixa,Não,Não,Não,10.5,Sim,Sim,6,Menu_Dia,Carne,Sim,Não,Sim,Sim,0,54.0,3.0,Não,82.04,68.13,150.17
R018564,,2023-12-02,20:15,3,Saturday,12,Baixa,Sim,Não,Não,12.5,Não,Sim,4,Menu_Dia,Carne,Não,Sim,Sim,Não,1,53.0,4.0,Não,80.93,50.6,131.53
R008403,C005530,2023-10-02,22:45,2,Monday,10,Media,Não,Não,Não,15.9,Não,Não,12,A_La_Carte,Peixe,Sim,Não,Sim,Sim,0,79.0,5.0,Não,83.74,21.29,105.03
R010860,,2023-12-03,22:00,2,Sunday,12,Baixa,Sim,Não,Não,13.3,Não,Não,45,A_La_Carte,Carne,Sim,Não,Sim,Não,0,82.0,2.0,Não,54.52,17.79,72.32
R014239,,2023-07-22,13:15,4,Saturday,7,Alta,Sim,Não,Não,22.8,Sim,Sim,3,Menu_Dia,Peixe,Não,Sim,Não,Sim,1,64.0,2.0,Não,89.86,16.39,106.25
R016424,,2023-05-07,12:00,2,Sunday,5,Media,Sim,Não,Não,13.0,Não,Sim,10,Menu_Dia,Carne,Sim,Não,Não,Sim,1,45.0,5.0,Não,65.02,7.92,72.94
R004748,C005441,2024-02-10,13:15,3,Saturday,2,Baixa,Sim,Não,Não,18.9,Não,Sim,16,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,0,78.0,,Sim,260.84,55.89,316.73
R006303,C000324,2024-01-03,12:15,1,Wednesday,1,Baixa,Não,Não,Não,13.0,Sim,Não,2,Menu_Dia,Carne,Não,Sim,Sim,Sim,0,41.0,3.0,Não,19.46,10.66,30.11
R006712,C000354,2024-04-10,14:45,2,Wednesday,4,Media,Não,Não,Não,17.1,Não,Sim,3,A_La_Carte,Carne,Não,Sim,Não,Sim,0,58.0,5.0,Não,69.08,9.55,78.63
R005493,C007450,2023-04-13,14:30,2,Thursday,4,Media,Não,Não,Não,15.4,Não,Não,18,A_La_Carte,Carne,Sim,Sim,Não,Sim,0,63.0,4.0,Sim,78.39,10.56,88.95
R021717,,2023-04-06,20:00,2,Thursday,4,Media,Não,Não,Não,10.9,Não,Não,13,Menu_Dia,Peixe,Não,Não,Sim,Não,0,,4.0,Não,26.36,13.81,40.17
R012808,,2023-10-10,21:30,2,Tuesday,10,Media,Não,Não,Não,10.8,Não,Não,24,Menu_Degustacao,Peixe,Não,Sim,Sim,Não,0,119.0,5.0,Não,138.45,15.63,154.08
R014137,,2023-01-17,21:30,2,Tuesday,1,Baixa,Não,Não,Não,3.0,Não,Não,28,A_La_Carte,Peixe,Sim,Não,Não,Não,0,91.0,5.0,Não,75.58,4.86,80.44
R009863,C004459,2024-10-21,14:30,2,Monday,10,Media,Não,Não,Sim,22.5,Não,Sim,11,A_La_Carte,Peixe,Não,Sim,Não,Sim,0,90.0,5.0,Sim,79.83,10.53,90.36
R010513,,2024-09-25,14:00,1,Wednesday,9,Alta,Não,Não,Não,20.6,Não,Não,13,A_La_Carte,Carne,Sim,Não,Não,Sim,0,103.0,4.0,Não,31.13,3.94,35.06
R011688,,2024-11-23,21:15,4,Saturday,11,Baixa,Sim,Não,Não,13.7,Sim,Sim,4,Menu_Dia,Carne,Não,Não,Sim,Sim,0,58.0,3.0,Não,68.99,86.37,155.36
R011418,,2023-01-31,12:30,2,Tuesday,1,Baixa,Não,Não,Não,12.3,Não,Não,12,A_La_Carte,Carne,Não,Não,Não,Não,0,64.0,3.0,Não,41.84,7.35,49.19
R011200,,2024-10-05,12:30,3,Saturday,10,Media,Sim,Não,Não,21.3,Não,Sim,3,A_La_Carte,Outro,Não,Não,Sim,Sim,0,85.0,3.0,Não,94.94,65.83,160.77
R006049,C007415,2024-09-16,22:15,2,Monday,9,Alta,Não,Não,Não,23.0,Não,Não,8,Menu_Dia,Carne,Não,Não,Não,Não,1,39.0,5.0,Sim,42.05,4.43,46.48
R015988,,2024-04-21,12:15,2,Sunday,4,Media,Sim,Não,Não,13.5,Não,Não,36,A_La_Carte,Carne,Sim,Sim,Sim,Sim,0,115.0,4.0,Não,92.1,21.59,113.69
R014580,,2023-12-06,14:30,3,Wednesday,12,Baixa,Não,Não,Não,8.7,Não,Não,20,Menu_Degustacao,Peixe,Sim,Sim,Sim,Não,0,119.0,5.0,Não,223.11,50.69,273.81
R001810,C003681,2023-08-25,19:00,1,Friday,8,Alta,Não,Não,Não,26.7,Não,Sim,22,Menu_Degustacao,Peixe,Sim,Sim,Sim,Sim,0,129.0,3.0,Não,82.18,9.99,92.17
R021972,,2023-04-16,19:45,2,Sunday,4,Media,Sim,Não,Não,9.8,Não,Sim,3,Menu_Dia,Carne,Sim,Não,Sim,Sim,0,30.0,2.0,Não,40.33,22.96,63.29
R007676,C000377,2024-07-03,22:30,2,Wednesday,7,Alta,Não,Não,Não,17.6,Não,Sim,1,Menu_Dia,Carne,Sim,Não,Sim,Não,1,30.0,4.0,Sim,66.54,17.29,83.83
R016369,,2024-12-12,21:15,2,Thursday,12,Baixa,Não,Não,Não,9.6,Sim,Sim,22,A_La_Carte,Carne,Sim,Sim,Não,Sim,0,92.0,4.0,Sim,89.25,9.81,99.07
R010108,C005665,2024-12-09,21:30,1,Monday,12,Baixa,Não,Não,Sim,7.6,Sim,Não,21,Menu_Dia,Carne,Não,Sim,Sim,Não,0,40.0,3.0,Não,18.41,10.18,28.59
R025021,,2024-11-05,22:00,1,Tuesday,11,Baixa,Não,Não,Não,15.5,Sim,Não,18,A_La_Carte,Carne,Não,Não,Não,Não,0,84.0,4.0,Não,30.39,3.4,33.79
R001716,C007381,2024-11-22,21:45,3,Friday,11,Baixa,Não,Não,Não,12.7,Sim,Não,19,Menu_Dia,Peixe,Sim,Sim,Sim,Não,0,38.0,4.0,Sim,99.61,63.39,163.0
R008995,C005357,2024-05-11,13:15,5,Saturday,5,Media,Sim,Não,Não,18.1,Não,Sim,7,A_La_Carte,Carne,Não,Não,Não,Não,0,96.0,4.0,Não,97.62,11.0,108.62
R007615,C003067,2024-04-10,14:00,2,Wednesday,4,Media,Não,Não,Não,19.8,Não,Não,20,Menu_Dia,Carne,Não,Sim,Sim,Não,1,47.0,3.0,Não,54.08,17.49,71.58
R008677,C002730,2023-07-16,19:00,2,Sunday,7,Alta,Sim,Não,Não,22.6,Não,Sim,14,A_La_Carte,Carne,Sim,Não,Sim,Sim,0,79.0,3.0,Não,79.0,18.67,97.67
R006437,C002246,2024-08-02,22:00,4,Friday,8,Alta,Não,Não,Não,26.0,Não,Não,2,A_La_Carte,Carne,Não,Não,Sim,Não,3,81.0,5.0,Não,135.29,75.64,210.92
R023721,,2024-09-21,22:15,4,Saturday,9,Alta,Sim,Não,Não,21.4,Não,Sim,5,A_La_Carte,Peixe,Não,Não,Sim,Sim,0,84.0,4.0,Não,95.03,72.36,167.39
R021863,,2024-04-22,20:30,2,Monday,4,Media,Não,Não,Não,14.3,Não,Não,21,A_La_Carte,Vegetariano,Não,Não,Não,Não,1,72.0,3.0,Não,56.71,6.54,63.25
R005829,C003200,2023-12-23,13:15,2,Saturday,12,Baixa,Sim,Não,Sim,10.3,Sim,Não,4,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,1,116.0,5.0,Não,176.67,20.33,197.0
R010639,,2024-09-21,12:45,2,Saturday,9,Alta,Sim,Não,Não,19.4,Não,Sim,8,A_La_Carte,Peixe,Não,Não,Não,Sim,1,66.0,4.0,Não,53.79,10.5,64.29
R024010,,2023-09-12,22:30,1,Tuesday,9,Alta,Não,Não,Não,21.6,Não,Não,12,A_La_Carte,Carne,Sim,Sim,Sim,Não,0,63.0,4.0,Não,30.14,9.61,39.75
R017105,,2024-12-13,20:15,3,Friday,12,Baixa,Não,Não,Não,11.8,Não,Sim,2,Menu_Dia,Peixe,Sim,Não,Sim,Sim,1,62.0,2.0,Não,77.39,69.77,147.16
R009538,C001268,2024-02-27,22:00,1,Tuesday,2,Baixa,Não,Não,Não,7.7,Não,Sim,0,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,,,Sim,66.69,9.02,75.71
R019869,,2024-11-27,22:45,1,Wednesday,11,Baixa,Não,Não,Não,10.8,Não,Sim,7,A_La_Carte,Carne,Sim,Sim,Sim,Não,0,87.0,5.0,Não,48.84,10.15,58.99
R007352,C000955,2024-10-19,19:30,3,Saturday,10,Media,Sim,Não,Sim,16.1,Sim,Sim,4,Menu_Dia,Carne,Sim,Não,Sim,Não,0,30.0,5.0,Não,69.73,46.21,115.94
R001650,C003872,2024-08-11,20:30,4,Sunday,8,Alta,Sim,Não,Não,19.0,Não,Sim,2,A_La_Carte,Peixe,Não,Sim,Sim,Não,1,84.0,,Sim,119.34,51.86,171.21
R018637,,2023-04-01,13:30,4,Saturday,4,Media,Sim,Não,Não,18.3,Não,Sim,3,A_La_Carte,Carne,Não,Sim,Não,Não,2,106.0,5.0,Não,177.06,11.46,188.52
R020794,,2024-01-09,22:00,1,Tuesday,1,Baixa,Não,Não,Sim,6.7,Não,Não,14,Menu_Dia,Peixe,Sim,Sim,Sim,Não,0,43.0,5.0,Não,32.23,9.44,41.67
R001251,C006325,2023-05-29,21:15,3,Monday,5,Media,Não,Não,Não,10.1,Não,Não,16,A_La_Carte,Carne,Sim,Sim,Não,Sim,0,,4.0,Sim,142.67,13.91,156.57
R006930,C000470,2024-05-03,14:15,4,Friday,5,Media,Não,Não,Não,22.9,Não,Sim,2,A_La_Carte,Peixe,Não,Não,Não,Sim,1,48.0,4.0,Sim,116.66,22.03,138.69
R001110,C001912,2023-03-23,13:45,2,Thursday,3,Baixa,Não,Não,Não,15.4,Sim,Não,11,Menu_Degustacao,Vegetariano,Não,Sim,Sim,Sim,0,117.0,,Não,137.5,21.42,158.93
R006532,C003846,2024-12-16,12:30,3,Monday,12,Baixa,Não,Não,Não,13.0,Não,Sim,5,A_La_Carte,Vegetariano,Não,Não,Sim,Sim,0,115.0,3.0,Sim,55.08,71.03,126.11
R018884,,2023-03-17,20:45,1,Friday,3,Baixa,Não,Não,Não,9.4,Sim,Sim,4,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,115.0,4.0,Não,86.05,10.24,96.29
R007237,C007732,2023-05-13,14:30,3,Saturday,5,Media,Sim,Não,Sim,18.0,Não,Não,22,A_La_Carte,Vegetariano,Não,Sim,Não,Sim,0,55.0,4.0,Não,86.01,13.74,99.76
R013310,,2023-10-03,13:00,1,Tuesday,10,Media,Não,Não,Não,17.3,Não,Sim,4,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,155.0,4.0,Sim,68.98,9.29,78.27
R019474,,2024-02-29,19:15,1,Thursday,2,Baixa,Não,Não,Não,10.4,Sim,Sim,8,A_La_Carte,Peixe,Sim,Não,Não,Não,0,54.0,3.0,Não,39.15,3.34,42.49
R019089,,2023-12-21,20:30,4,Thursday,12,Baixa,Não,Não,Sim,8.6,Não,Sim,1,Menu_Dia,Carne,Não,Não,Sim,Não,1,46.0,3.0,Não,81.34,58.8,140.15
R008992,C003740,2024-04-02,19:15,1,Tuesday,4,Media,Não,Não,Não,17.8,Não,Sim,13,A_La_Carte,Peixe,Não,Não,Sim,Não,0,80.0,4.0,Sim,28.76,7.78,36.54
R018892,,2023-11-22,21:45,3,Wednesday,11,Baixa,Não,Não,Não,13.0,Não,Sim,3,Menu_Dia,Vegetariano,Não,Sim,Sim,Não,2,38.0,5.0,Não,90.75,41.28,132.03
R004862,C004111,2024-05-20,14:15,1,Monday,5,Media,Não,Não,Não,20.0,Sim,Sim,6,A_La_Carte,Peixe,Não,Sim,Não,Não,0,80.0,1.0,Sim,25.94,3.66,29.59
R002304,C006119,2023-12-22,14:45,4,Friday,12,Baixa,Não,Não,Sim,12.2,Sim,Sim,4,A_La_Carte,Carne,Não,Não,Não,Sim,1,58.0,4.0,Sim,84.44,21.87,106.31
R010845,,2024-03-19,20:30,2,Tuesday,3,Baixa,Não,Não,Não,13.4,Não,Sim,6,Menu_Degustacao,Carne,Sim,Sim,Sim,Sim,0,125.0,,Não,125.55,20.76,146.31
R006909,C004219,2023-09-13,13:45,1,Wednesday,9,Alta,Não,Não,Não,19.7,Não,Não,6,A_La_Carte,Peixe,Sim,Sim,Não,Não,0,,4.0,Sim,39.21,2.59,41.8
R018082,,2023-01-15,12:15,2,Sunday,1,Baixa,Sim,Não,Não,8.8,Sim,Sim,1,A_La_Carte,Carne,Não,Não,Não,Sim,0,78.0,3.0,Não,63.22,7.63,70.85
R012871,,2023-02-08,20:15,2,Wednesday,2,Baixa,Não,Não,Não,15.2,Sim,Não,34,Menu_Dia,Peixe,Sim,Sim,Não,Não,1,49.0,,Não,77.1,6.56,83.66
R012437,,2024-01-04,13:15,4,Thursday,1,Baixa,Não,Não,Não,5.2,Não,Sim,2,A_La_Carte,Carne,Não,Não,Sim,Não,0,95.0,3.0,Não,126.54,81.39,207.94
R015290,,2023-06-03,14:15,2,Saturday,6,Alta,Sim,Não,Não,18.8,Sim,Sim,2,A_La_Carte,Peixe,Não,Não,Não,Sim,0,72.0,4.0,Não,60.97,9.67,70.64
R008911,C006567,2023-08-14,22:15,2,Monday,8,Alta,Não,Não,Sim,27.5,Sim,Sim,5,Menu_Dia,Vegetariano,Sim,Sim,Não,Sim,0,63.0,4.0,Sim,55.85,10.0,65.85
R015111,,2024-09-25,19:45,2,Wednesday,9,Alta,Não,Não,Não,24.3,Não,Não,10,Menu_Dia,Vegetariano,Não,Não,Não,Não,0,41.0,3.0,Não,26.23,4.52,30.75
R008582,C001158,2023-03-02,13:00,2,Thursday,3,Baixa,Não,Não,Não,12.4,Não,Sim,11,A_La_Carte,Carne,Sim,Não,Não,Não,0,57.0,5.0,Não,86.09,4.09,90.18
R025134,,2024-05-02,22:45,3,Thursday,5,Media,Não,Não,Não,15.7,Não,Não,26,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,2,119.0,5.0,Não,231.89,71.6,303.49
R019070,,2024-02-23,20:45,3,Friday,2,Baixa,Não,Não,Não,6.6,Não,Sim,6,Menu_Dia,Carne,Sim,Sim,Sim,Não,0,35.0,4.0,Não,76.35,47.13,123.48
R017138,,2024-08-14,20:30,4,Wednesday,8,Alta,Não,Não,Não,15.3,Não,Sim,10,Menu_Dia,Vegetariano,Não,Não,Sim,Sim,1,30.0,4.0,Não,78.52,51.01,129.53
R023838,,2024-06-27,13:45,1,Thursday,6,Alta,Não,Não,Sim,19.7,Não,Não,20,Menu_Dia,Vegetariano,Não,Não,Sim,Sim,0,36.0,3.0,Não,16.51,8.82,25.33
R008251,C000835,2024-05-13,12:30,2,Monday,5,Media,Não,Não,Não,12.9,Não,Sim,2,Menu_Dia,Peixe,Não,Não,Não,Não,0,36.0,5.0,Não,25.04,5.84,30.89
R001258,C006147,2024-12-02,13:00,2,Monday,12,Baixa,Não,Não,Não,11.5,Não,Não,24,Menu_Dia,Peixe,Não,Sim,Sim,Não,2,37.0,4.0,Sim,63.44,16.15,79.59
R006681,C006761,2023-01-08,14:15,5,Sunday,1,Baixa,Sim,Não,Não,10.6,Não,Não,6,A_La_Carte,Carne,Não,Sim,Sim,Não,1,89.0,5.0,Não,174.99,71.38,246.37
R008931,C001728,2023-04-10,19:45,4,Monday,4,Media,Não,Não,Não,15.2,Não,Não,1,A_La_Carte,Carne,Não,Sim,Sim,Sim,1,95.0,4.0,Sim,175.06,49.47,224.53
R016477,,2024-11-16,20:15,2,Saturday,11,Baixa,Sim,Não,Não,12.0,Não,Sim,2,A_La_Carte,Vegetariano,Sim,Não,Não,Não,0,,3.0,Não,65.89,5.59,71.48
R000271,C004182,2023-09-05,13:30,1,Tuesday,9,Alta,Não,Não,Não,21.0,Não,Sim,2,Menu_Dia,Carne,Sim,Não,Não,Sim,0,39.0,4.0,Não,24.55,4.57,29.12
R015693,,2023-03-27,21:45,3,Monday,3,Baixa,Não,Não,Não,13.9,Não,Não,10,Menu_Dia,Carne,Não,Não,Não,Não,0,42.0,5.0,Sim,50.1,8.42,58.51
R019603,,2024-11-15,13:00,2,Friday,11,Baixa,Não,Não,Não,9.3,Sim,Não,13,Menu_Dia,Peixe,Sim,Não,Não,Não,1,40.0,5.0,Não,54.09,7.4,61.49
R002823,C003358,2023-09-28,14:45,1,Thursday,9,Alta,Não,Não,Não,24.0,Não,Sim,2,A_La_Carte,Peixe,Não,Não,Sim,Sim,0,70.0,3.0,Não,34.9,11.7,46.6
R019322,,2024-01-09,13:00,1,Tuesday,1,Baixa,Não,Não,Não,9.7,Sim,Sim,13,A_La_Carte,Peixe,Não,Não,Sim,Não,0,40.0,4.0,Não,32.74,10.36,43.1
R001974,C002904,2023-10-22,20:00,2,Sunday,10,Media,Sim,Não,Não,16.2,Não,Não,16,A_La_Carte,Peixe,Não,Sim,Sim,Não,1,80.0,4.0,Sim,68.53,17.8,86.33
R017049,,2023-08-08,21:00,1,Tuesday,8,Alta,Não,Não,Não,19.6,Não,Sim,3,Menu_Dia,Carne,Não,Sim,Não,Sim,0,44.0,4.0,Não,19.09,5.48,24.57
R025599,,2024-01-30,12:15,2,Tuesday,1,Baixa,Não,Não,Não,5.9,Não,Não,45,A_La_Carte,Carne,Não,Não,Não,Sim,0,75.0,2.0,Não,55.95,8.14,64.09
R013629,,2023-02-27,12:15,1,Monday,2,Baixa,Não,Não,Não,12.0,Não,Sim,1,A_La_Carte,Outro,Sim,Não,Sim,Sim,0,75.0,5.0,Não,39.32,12.07,51.4
R015646,,2023-09-23,12:15,4,Saturday,9,Alta,Sim,Não,Não,25.7,Não,Não,13,A_La_Carte,Carne,Não,Não,Sim,Sim,1,58.0,4.0,Não,112.29,56.97,169.25
R000268,C005870,2024-10-21,14:00,2,Monday,10,Media,Não,Não,Não,17.1,Não,Não,16,Menu_Degustacao,Carne,Sim,Sim,Sim,Não,0,107.0,5.0,Não,135.08,19.58,154.67
R018388,,2024-08-06,20:15,3,Tuesday,8,Alta,Não,Não,Não,20.4,Não,Sim,4,Menu_Dia,Carne,Sim,Não,Não,Não,0,38.0,4.0,Não,70.47,9.55,80.02
R007546,C000679,2023-03-05,20:30,2,Sunday,3,Baixa,Sim,Não,Não,15.1,Não,Sim,1,Menu_Dia,Peixe,Não,Sim,Não,Sim,1,55.0,3.0,Não,54.49,10.42,64.92
R002771,C003650,2023-07-13,19:45,2,Thursday,7,Alta,Não,Não,Não,19.1,Não,Sim,7,A_La_Carte,Carne,Sim,Não,Sim,Não,1,,4.0,Não,92.19,17.8,109.99
R019086,,2024-12-12,14:45,1,Thursday,12,Baixa,Não,Não,Não,11.5,Não,Não,21,A_La_Carte,Carne,Não,Sim,Não,Sim,0,66.0,3.0,Não,31.14,5.37,36.51
R002330,C004100,2024-09-18,19:15,2,Wednesday,9,Alta,Não,Não,Não,21.7,Não,Sim,1,Menu_Dia,Peixe,Não,Sim,Sim,Sim,0,59.0,5.0,Não,39.64,20.86,60.5
R000724,C006784,2024-07-01,14:00,2,Monday,7,Alta,Não,Não,Não,24.2,Não,Não,22,Menu_Dia,Carne,Sim,Sim,Não,Não,0,44.0,2.0,Não,50.4,5.78,56.18
R005936,C002960,2023-08-30,12:45,1,Wednesday,8,Alta,Não,Não,Não,20.2,Não,Não,18,Menu_Dia,Vegetariano,Não,Sim,Não,Sim,0,52.0,5.0,Sim,20.41,5.38,25.79
R024427,,2023-10-28,20:30,2,Saturday,10,Media,Sim,Não,Não,18.2,Não,Não,16,Menu_Dia,Peixe,Não,Não,Sim,Sim,1,30.0,,Não,43.26,18.24,61.49
R011276,,2023-06-11,22:45,2,Sunday,6,Alta,Sim,Não,Não,22.2,Não,Não,14,Menu_Dia,Carne,Não,Não,Não,Sim,0,55.0,5.0,Não,29.96,10.5,40.46
R009468,C003475,2024-06-12,22:15,1,Wednesday,6,Alta,Não,Não,Não,16.6,Não,Não,5,Menu_Dia,Carne,Sim,Não,Não,Não,0,43.0,4.0,Não,20.01,2.16,22.17
R022238,,2023-12-26,12:15,2,Tuesday,12,Baixa,Não,Não,Sim,9.1,Não,Sim,11,A_La_Carte,Carne,Sim,Não,Não,Não,0,44.0,2.0,Não,69.04,4.08,73.11
R013989,,2023-07-01,20:00,2,Saturday,7,Alta,Sim,Não,Não,24.0,Não,Não,22,A_La_Carte,Carne,Não,Sim,Sim,Sim,0,63.0,2.0,Não,53.88,19.98,73.86
R007992,C005128,2024-03-03,22:45,2,Sunday,3,Baixa,Sim,Não,Não,7.3,Não,Sim,3,A_La_Carte,Carne,Sim,Não,Sim,Sim,0,72.0,5.0,Sim,64.91,21.54,86.45
R011015,,2024-05-24,20:15,3,Friday,5,Media,Não,Não,Não,21.1,Sim,Sim,2,Menu_Dia,Peixe,Sim,Não,Sim,Não,0,52.0,3.0,Não,72.46,42.82,115.28
R013012,,2023-11-10,14:15,2,Friday,11,Baixa,Não,Não,Não,13.2,Não,Não,25,A_La_Carte,Carne,Não,Não,Sim,Não,0,71.0,3.0,Não,48.45,17.84,66.29
R011904,,2023-02-10,22:30,2,Friday,2,Baixa,Não,Não,Sim,10.9,Não,Não,22,Menu_Dia,Peixe,Não,Sim,Sim,Sim,0,40.0,3.0,Não,42.37,19.97,62.34
R023923,,2024-11-19,12:30,2,Tuesday,11,Baixa,Não,Não,Não,16.9,Não,Sim,4,A_La_Carte,Vegetariano,Não,Não,Não,Sim,0,,4.0,Não,64.07,10.77,74.85
R001895,C003237,2024-10-31,13:45,1,Thursday,10,Media,Não,Não,Não,22.1,Não,Não,27,A_La_Carte,Peixe,Sim,Sim,Sim,Sim,0,37.0,4.0,Não,31.26,12.09,43.35
R017499,,2024-02-12,14:00,4,Monday,2,Baixa,Não,Não,Não,13.0,Sim,Não,17,A_La_Carte,Carne,Não,Sim,Sim,Não,2,70.0,5.0,Não,132.61,67.0,199.61
R010457,,2023-04-07,19:00,3,Friday,4,Media,Não,Não,Não,18.4,Não,Sim,11,A_La_Carte,Peixe,Não,Sim,Não,Sim,1,63.0,2.0,Não,134.87,15.07,149.94
R000319,C006270,2024-10-06,20:45,5,Sunday,10,Media,Sim,Não,Não,22.5,Sim,Sim,2,A_La_Carte,Vegetariano,Sim,Não,Sim,Não,0,71.0,4.0,Não,189.94,42.86,232.8
R001537,C005544,2024-02-27,21:45,1,Tuesday,2,Baixa,Não,Não,Não,7.0,Não,Não,15,Menu_Dia,Peixe,Sim,Não,Não,Não,0,50.0,4.0,Não,24.27,3.96,28.24
R001472,C007443,2023-07-30,22:15,2,Sunday,7,Alta,Sim,Não,Não,25.7,Não,Sim,4,A_La_Carte,Outro,Sim,Sim,Sim,Não,0,75.0,5.0,Sim,93.65,15.02,108.67
R018357,,2023-03-19,14:30,2,Sunday,3,Baixa,Sim,Não,Não,14.4,Sim,Não,40,Menu_Dia,Carne,Não,Não,Não,Sim,2,38.0,2.0,Não,52.48,7.42,59.89
R016574,,2024-11-01,19:15,2,Friday,11,Baixa,Não,Não,Não,18.4,Sim,Sim,2,Menu_Dia,Carne,Não,Sim,Não,Sim,0,32.0,4.0,Não,47.1,7.26,54.36
R001370,C005801,2024-07-29,22:15,2,Monday,7,Alta,Não,Não,Não,16.4,Sim,Não,26,A_La_Carte,Peixe,Não,Sim,Sim,Sim,1,69.0,3.0,Sim,76.3,19.4,95.7
R000741,C005876,2023-08-18,13:15,3,Friday,8,Alta,Não,Não,Não,20.5,Não,Não,11,A_La_Carte,Peixe,Não,Sim,Sim,Não,0,62.0,,Sim,94.67,69.72,164.39
