cliente_id,idade,genero,nacionalidade,distrito_residencia,cliente_desde,tipo_cliente,cliente_habitual
C003260,64,F,UK,,2023-10-27,Restaurante,Não
C005201,36,F,FR,,2023-03-16,Ambos,Sim
C007897,63,M,PT,Porto,2023-12-04,Hotel,Não
C002584,61,M,PT,Outro,2024-12-20,Ambos,Não
C002814,36,M,UK,,2024-11-30,Ambos,Sim
C006212,44,M,FR,,2024-06-13,Restaurante,Não
C006937,65,F,ES,,2023-03-03,Restaurante,Não
C005514,46,M,DE,,2024-11-06,Hotel,Não
C003587,30,F,PT,Aveiro,2023-06-25,Restaurante,Não
C006876,27,F,DE,,2023-11-04,Restaurante,Sim
C005242,28,F,FR,,2023-01-05,Restaurante,Não
C006811,49,F,Outro,,2024-08-17,Restaurante,Não
C002631,46,F,PT,Lisboa,2023-08-23,Restaurante,Sim
C006411,49,F,ES,,2023-01-23,Restaurante,Não
C005107,25,F,ES,,2024-06-13,Ambos,Sim
C001081,36,F,ES,,2024-12-05,Restaurante,Não
C004284,57,M,PT,Braga,2024-01-12,Restaurante,Não
C002086,22,F,PT,Viseu,2023-06-16,Restaurante,Não
C002453,40,M,PT,Braga,2023-02-10,Hotel,Não
C004967,26,F,PT,Coimbra,2023-06-29,Restaurante,Sim
C002024,21,M,PT,Braga,2024-07-14,Hotel,Não
C005816,52,M,PT,Aveiro,2023-08-12,Hotel,Não
C006152,27,M,ES,,2024-07-16,Restaurante,Não
C000227,43,F,Outro,,2024-04-26,Ambos,Sim
C001014,30,F,ES,,2023-06-24,Ambos,Sim
C001930,73,F,PT,Braga,2024-02-19,Restaurante,Não
C005651,39,F,FR,,2023-07-02,Restaurante,Sim
C001405,57,M,PT,Porto,2023-10-30,Ambos,Não
C002180,42,F,PT,Lisboa,2023-11-16,Restaurante,Sim
C000698,21,F,PT,Porto,2024-07-21,Restaurante,Não
C001125,68,F,ES,,2024-06-30,Restaurante,Não
C003896,58,F,PT,Outro,2024-04-10,Hotel,Não
C001779,35,M,PT,Aveiro,2023-07-24,Restaurante,Não
C005113,41,F,PT,Outro,2024-02-23,Restaurante,Não
C002635,69,M,ES,,2023-03-28,Restaurante,Não
C003490,18,M,FR,,2023-10-18,Ambos,Não
C001038,18,F,PT,Lisboa,2024-06-20,Restaurante,Não
C002257,56,F,PT,Lisboa,2023-11-22,Ambos,Sim
C005362,43,F,ES,,2024-10-02,Hotel,Não
C007905,59,F,PT,Braga,2024-07-31,Hotel,Sim
C000314,55,M,UK,,2023-08-27,Ambos,Sim
C002650,56,M,DE,,2024-09-24,Restaurante,Não
C002282,31,F,FR,,2024-04-09,Ambos,Sim
C007779,38,F,FR,,2023-08-01,Restaurante,Não
C002548,32,F,Outro,,2023-11-24,Ambos,Não
C002160,50,M,PT,Porto,2024-03-01,Hotel,Não
C003138,25,F,PT,Lisboa,2024-11-04,Hotel,Não
C006654,47,F,ES,,2023-11-23,Restaurante,Não
C003968,18,M,PT,Outro,2023-01-04,Restaurante,Não
C001429,38,M,ES,,2024-07-25,Restaurante,Não
C005684,42,M,PT,Porto,2024-11-10,Restaurante,Sim
C002521,44,F,DE,,2023-09-12,Hotel,Não
C005149,53,M,PT,Aveiro,2024-11-16,Restaurante,Sim
C007856,28,M,DE,,2023-04-16,Hotel,Sim
C005921,62,M,PT,Porto,2024-12-14,Restaurante,Não
C000449,33,F,PT,Porto,2023-07-24,Restaurante,Não
C005055,22,M,DE,,2024-01-04,Restaurante,Não
C001285,29,M,DE,,2024-07-16,Ambos,Não
C003728,59,F,PT,Lisboa,2023-05-08,Restaurante,Sim
C000362,66,F,PT,Lisboa,2024-12-21,Restaurante,Não
C007457,27,F,PT,Viseu,2024-03-16,Hotel,Não
C006380,43,F,FR,,2024-05-28,Restaurante,Não
C002461,43,M,DE,,2023-05-09,Hotel,Não
C000023,43,F,PT,Lisboa,2024-10-20,Ambos,Sim
C002067,18,M,PT,Porto,2024-12-23,Restaurante,Não
C001654,36,F,PT,Braga,2024-01-04,Restaurante,Não
C000703,30,F,PT,Porto,2023-10-10,Restaurante,Não
C007357,46,F,PT,Coimbra,2023-05-26,Ambos,Sim
C002744,50,F,PT,Viseu,2024-03-01,Restaurante,Não
C001377,31,M,FR,,2023-01-09,Restaurante,Não
C006867,59,M,ES,,2023-08-28,Restaurante,Não
C002469,52,F,PT,Lisboa,2024-03-08,Restaurante,Não
C003755,30,F,UK,,2023-09-17,Restaurante,Não
C002326,52,F,ES,,2024-03-04,Restaurante,Não
C000461,73,M,FR,,2023-12-26,Restaurante,Não
C004184,32,M,UK,,2023-03-11,Restaurante,Não
C004083,68,M,DE,,2024-05-06,Restaurante,Sim
C001487,19,F,UK,,2023-01-20,Restaurante,Não
C003679,61,M,PT,Aveiro,2024-08-07,Ambos,Sim
C000283,67,F,PT,Porto,2023-09-14,Hotel,Não
C004559,33,M,FR,,2023-12-28,Hotel,Não
C004309,38,M,ES,,2023-10-10,Ambos,Não
C004866,18,F,PT,Lisboa,2024-08-07,Restaurante,Não
C003538,29,M,UK,,2024-07-31,Hotel,Não
C005630,47,F,FR,,2023-04-15,Restaurante,Sim
C002582,48,M,PT,Braga,2024-08-09,Restaurante,Não
C001369,34,F,UK,,2023-08-14,Restaurante,Não
C007218,66,M,DE,,2023-05-23,Ambos,Sim
C005376,53,F,PT,Porto,2023-02-28,Hotel,Não
C000598,26,M,FR,,2024-05-15,Restaurante,Sim
C004352,42,M,ES,,2024-12-17,Restaurante,Não
C006503,49,F,DE,,2024-08-05,Hotel,Não
C004759,31,M,PT,Lisboa,2024-11-06,Hotel,Não
C007939,65,F,ES,,2024-10-29,Hotel,Não
C007536,24,M,ES,,2024-03-21,Restaurante,Não
C007442,80,F,PT,Aveiro,2024-07-09,Restaurante,Sim
C003469,34,M,FR,,2023-02-20,Hotel,Não
C005120,55,M,PT,Porto,2024-06-10,Restaurante,Sim
C002991,66,M,PT,Porto,2023-02-06,Restaurante,Não
C007121,35,F,FR,,2024-10-05,Hotel,Não
C007843,52,M,PT,Lisboa,2024-04-28,Restaurante,Não
C002545,80,M,ES,,2023-05-11,Hotel,Não
C005953,30,F,PT,Coimbra,2023-08-27,Hotel,Não
C007541,51,F,PT,Porto,2023-07-01,Hotel,Não
C004067,45,F,ES,,2023-06-18,Restaurante,Não
C003989,72,F,PT,Lisboa,2024-07-13,Restaurante,Sim
C007724,42,F,PT,Lisboa,2024-10-30,Restaurante,Não
C000686,53,F,ES,,2024-09-20,Ambos,Sim
C005111,34,M,PT,Porto,2024-08-14,Hotel,Não
C003244,58,M,Outro,,2023-03-22,Restaurante,Não
C007625,80,M,PT,Lisboa,2024-02-25,Hotel,Não
C004084,18,F,FR,,2024-11-14,Ambos,Sim
C002838,68,M,PT,Porto,2023-06-09,Restaurante,Não
C003698,47,F,FR,,2023-09-27,Restaurante,Não
C004942,38,M,ES,,2023-10-12,Restaurante,Não
C007017,41,M,PT,Aveiro,2024-08-22,Restaurante,Não
C004041,45,M,ES,,2023-11-27,Hotel,Não
C002231,31,M,PT,Porto,2023-04-02,Ambos,Não
C005844,18,F,PT,Porto,2024-07-22,Hotel,Sim
C002321,49,M,PT,Lisboa,2024-07-26,Restaurante,Não
C004879,31,F,FR,,2023-09-08,Restaurante,Não
C000522,50,F,PT,Porto,2024-09-03,Restaurante,Não
C000523,31,F,PT,Porto,2023-04-21,Restaurante,Não
C006251,32,F,Outro,,2024-07-22,Hotel,Sim
C006443,19,M,PT,Lisboa,2024-07-05,Restaurante,Não
C007884,41,M,ES,,2024-08-21,Restaurante,Não
C006042,61,F,PT,Braga,2024-10-23,Restaurante,Não
C000781,44,M,PT,Lisboa,2023-09-11,Restaurante,Não
C006262,54,F,UK,,2024-07-20,Restaurante,Não
C005427,57,M,PT,Lisboa,2024-07-02,Restaurante,Não
C000652,60,F,PT,Coimbra,2024-10-19,Restaurante,Não
C005973,52,M,ES,,2023-08-31,Ambos,Sim
C002197,48,F,ES,,2024-03-26,Restaurante,Não
C000370,29,M,PT,Porto,2024-03-22,Restaurante,Não
C005252,33,F,UK,,2023-03-26,Hotel,Não
C004215,42,F,ES,,2023-05-30,Hotel,Não
C000378,44,M,PT,Coimbra,2024-05-20,Restaurante,Não
C007674,37,M,FR,,2023-09-08,Restaurante,Não
C002217,35,F,PT,Faro,2023-12-14,Hotel,Não
C006096,53,F,PT,Coimbra,2024-11-09,Hotel,Sim
C001614,40,F,ES,,2023-11-16,Restaurante,Não
C007182,36,F,PT,Porto,2023-12-15,Restaurante,Não
C003633,38,F,UK,,2024-02-16,Restaurante,Sim
C000963,45,M,Outro,,2023-07-17,Restaurante,Não
C007202,43,M,PT,Porto,2024-11-22,Restaurante,Não
C007506,18,F,PT,Lisboa,2024-09-22,Hotel,Não
C006102,45,F,PT,Aveiro,2024-01-23,Hotel,Sim
C005428,41,M,ES,,2024-09-25,Restaurante,Não
C000360,28,M,PT,Faro,2023-05-21,Hotel,Não
C003840,37,F,FR,,2024-10-20,Restaurante,Sim
C007211,79,M,PT,Porto,2023-09-08,Hotel,Não
C001247,42,F,UK,,2024-09-12,Restaurante,Não
C005587,31,M,DE,,2023-09-25,Hotel,Não
C005088,50,F,PT,Lisboa,2023-12-01,Hotel,Não
C003695,55,F,PT,Viseu,2023-09-19,Restaurante,Não
C006759,75,F,UK,,2023-03-07,Ambos,Sim
C002568,52,F,FR,,2023-10-26,Hotel,Não
C003424,48,M,FR,,2023-04-09,Hotel,Não
C002038,33,M,PT,Viseu,2023-02-20,Restaurante,Não
C000773,52,F,PT,Porto,2023-07-31,Restaurante,Não
C007352,44,M,Outro,,2024-12-28,Restaurante,Sim
C003563,18,M,Outro,,2023-09-30,Hotel,Não
C007569,60,F,UK,,2023-01-29,Restaurante,Não
C007314,18,F,UK,,2023-01-08,Restaurante,Não
C005301,38,M,DE,,2024-10-31,Restaurante,Não
C004532,57,M,PT,Lisboa,2024-12-17,Ambos,Sim
C001675,67,F,PT,Aveiro,2024-09-03,Restaurante,Não
C000366,35,F,ES,,2024-12-27,Restaurante,Não
C005261,62,M,FR,,2024-04-03,Hotel,Não
C006378,43,F,FR,,2023-03-21,Ambos,Sim
C004328,56,F,PT,Lisboa,2024-08-03,Restaurante,Não
C000148,20,F,PT,Faro,2023-11-02,Restaurante,Não
C007035,67,F,PT,Porto,2023-03-17,Ambos,Sim
C003089,18,F,ES,,2024-02-18,Restaurante,Sim
C006316,53,M,ES,,2023-01-08,Restaurante,Sim
C000408,39,M,ES,,2024-09-24,Restaurante,Não
C007387,36,M,Outro,,2024-11-28,Restaurante,Não
C003457,59,M,PT,Lisboa,2023-05-10,Hotel,Não
C004183,28,M,PT,Porto,2024-06-06,Restaurante,Não
C003577,28,F,PT,Lisboa,2023-12-16,Restaurante,Sim
C003272,28,F,PT,Coimbra,2024-03-11,Restaurante,Não
C004941,51,F,PT,Braga,2024-05-05,Restaurante,Sim
C001032,18,M,PT,Porto,2024-01-18,Restaurante,Não
C005246,41,F,PT,Braga,2024-08-04,Restaurante,Sim
C000856,32,M,FR,,2024-07-13,Restaurante,Não
C003927,57,F,ES,,2024-04-02,Restaurante,Sim
C000079,43,F,PT,Lisboa,2023-03-12,Ambos,Sim
C002248,20,M,ES,,2024-03-09,Restaurante,Não
C005932,29,F,ES,,2023-02-15,Hotel,Não
C007308,64,M,DE,,2024-04-18,Restaurante,Não
C007356,55,M,UK,,2024-02-22,Restaurante,Não
C006196,39,M,PT,Aveiro,2023-08-10,Restaurante,Sim
C005510,39,F,ES,,2023-08-23,Ambos,Sim
C000789,40,F,PT,Lisboa,2023-08-05,Restaurante,Não
C002280,49,M,PT,Braga,2023-08-22,Restaurante,Não
C004096,25,M,PT,Porto,2023-08-29,Restaurante,Não
C003898,53,F,ES,,2024-01-04,Restaurante,Não
C007585,52,M,FR,,2023-08-11,Restaurante,Não
C006650,45,M,PT,Braga,2023-11-11,Hotel,Não
C003632,31,F,ES,,2024-12-10,Hotel,Sim
C005996,44,M,PT,Porto,2024-11-21,Hotel,Não
C000425,52,F,DE,,2024-02-29,Hotel,Não
C000393,20,M,PT,Faro,2024-02-01,Restaurante,Não
C005979,45,M,FR,,2023-08-10,Restaurante,Não
C007550,68,F,PT,Porto,2024-12-29,Ambos,Sim
C004201,45,F,ES,,2024-09-23,Restaurante,Sim
C002673,46,M,ES,,2024-03-15,Restaurante,Sim
C007319,47,M,UK,,2024-05-28,Hotel,Não
C005413,29,F,Outro,,2023-07-11,Hotel,Não
C003494,33,F,PT,Porto,2024-02-15,Ambos,Sim
C001460,52,M,PT,Aveiro,2023-06-06,Ambos,Sim
C006616,41,M,PT,Porto,2023-02-14,Restaurante,Não
C006312,61,F,FR,,2023-09-15,Hotel,Sim
C005311,37,F,PT,Coimbra,2023-09-05,Hotel,Não
C003836,35,F,PT,Lisboa,2024-01-02,Hotel,Não
C006995,31,F,DE,,2024-10-02,Restaurante,Não
C006199,37,F,UK,,2023-11-05,Ambos,Sim
C007611,45,M,UK,,2024-05-06,Restaurante,Não
C004725,40,F,PT,Faro,2023-11-18,Ambos,Sim
C006215,27,M,PT,Lisboa,2023-01-27,Restaurante,Não
C002356,46,M,DE,,2024-01-19,Restaurante,Não
C007901,18,F,PT,Braga,2023-05-05,Restaurante,Não
C002443,21,M,PT,Braga,2024-12-05,Restaurante,Não
C005418,18,F,PT,Lisboa,2023-10-01,Hotel,Não
C007341,32,F,FR,,2024-08-23,Restaurante,Não
C006228,48,M,PT,Porto,2023-03-18,Hotel,Não
C000465,40,F,ES,,2024-11-26,Hotel,Não
C000164,28,M,PT,Porto,2024-01-13,Restaurante,Não
C006929,40,M,PT,Lisboa,2024-01-23,Hotel,Não
C007168,40,M,ES,,2023-05-15,Hotel,Não
C007663,31,M,FR,,2023-01-12,Restaurante,Sim
C007930,18,F,PT,Lisboa,2023-10-02,Restaurante,Não
C002010,57,M,UK,,2024-11-09,Ambos,Sim
C003085,39,F,DE,,2023-03-11,Hotel,Não
C000901,47,M,UK,,2024-04-28,Hotel,Não
C007991,61,F,PT,Viseu,2023-10-22,Restaurante,Sim
C004838,29,M,Outro,,2024-12-10,Ambos,Não
C002294,29,M,PT,Lisboa,2023-01-25,Hotel,Não
C004482,46,M,FR,,2023-10-10,Restaurante,Não
C004606,37,M,PT,Braga,2023-10-26,Restaurante,Não
C003717,80,M,PT,Aveiro,2024-11-15,Hotel,Não
C006644,31,F,ES,,2023-01-28,Ambos,Sim
C001765,38,M,ES,,2023-11-05,Restaurante,Não
C001550,61,M,PT,Braga,2024-04-09,Restaurante,Não
C003030,42,F,ES,,2023-01-01,Restaurante,Não
C006046,35,F,UK,,2024-11-11,Restaurante,Não
C002045,28,M,Outro,,2023-10-17,Ambos,Sim
C000768,70,M,PT,Outro,2024-04-05,Restaurante,Não
C001509,43,F,PT,Aveiro,2024-10-14,Ambos,Sim
C007769,53,F,Outro,,2024-01-19,Restaurante,Não
C004518,47,M,PT,Braga,2024-08-12,Restaurante,Sim
C004220,18,F,ES,,2024-03-06,Restaurante,Não
C006653,30,M,PT,Coimbra,2024-12-12,Hotel,Não
C005243,54,F,PT,Aveiro,2024-10-31,Restaurante,Não
C003293,62,F,PT,Aveiro,2023-11-06,Restaurante,Não
C000820,59,F,PT,Porto,2024-10-15,Restaurante,Não
C001404,53,F,FR,,2023-10-09,Restaurante,Não
C001383,76,F,PT,Viseu,2023-09-14,Ambos,Não
C002149,40,M,PT,Outro,2023-12-30,Ambos,Sim
C001639,75,M,PT,Porto,2024-08-17,Restaurante,Não
C007689,38,F,PT,Lisboa,2024-08-20,Hotel,Não
C000400,61,F,PT,Aveiro,2023-03-28,Hotel,Sim
C000883,34,M,PT,Lisboa,2024-12-03,Restaurante,Não
C003566,42,M,PT,Braga,2024-08-18,Restaurante,Não
C007151,52,M,DE,,2023-06-28,Restaurante,Sim
C001180,24,F,UK,,2023-02-01,Restaurante,Não
C004245,42,F,PT,Lisboa,2024-02-02,Hotel,Não
C005219,33,F,PT,Aveiro,2023-09-28,Restaurante,Sim
C005466,41,F,ES,,2024-10-04,Restaurante,Não
C002131,49,F,ES,,2024-07-20,Hotel,Sim
C005079,47,F,FR,,2023-03-05,Ambos,Sim
C000457,40,M,FR,,2023-03-22,Restaurante,Não
C006902,42,M,PT,Coimbra,2023-02-02,Hotel,Não
C001951,18,F,FR,,2023-10-19,Ambos,Não
C000690,49,F,PT,Braga,2024-01-25,Hotel,Não
C006326,19,M,UK,,2024-07-08,Restaurante,Sim
C007813,44,F,UK,,2023-08-07,Restaurante,Não
C001954,31,F,PT,Lisboa,2024-01-01,Ambos,Não
C002711,28,F,ES,,2023-06-25,Restaurante,Não
C005912,40,F,PT,Lisboa,2023-07-10,Restaurante,Não
C005946,55,M,FR,,2023-08-08,Restaurante,Não
C004350,33,M,UK,,2023-10-19,Hotel,Não
C006949,36,F,DE,,2023-07-03,Hotel,Não
C001885,41,F,UK,,2024-12-02,Restaurante,Não
C006030,32,M,ES,,2023-04-05,Restaurante,Não
C007076,62,F,ES,,2024-01-03,Ambos,Sim
C002495,21,F,ES,,2024-02-26,Restaurante,Não
C003037,36,F,DE,,2024-09-03,Ambos,Não
C003604,42,F,PT,Outro,2024-08-23,Ambos,Sim
C000846,49,M,PT,Lisboa,2024-01-28,Restaurante,Não
C000543,50,F,PT,Aveiro,2023-02-02,Hotel,Não
C003725,32,M,PT,Porto,2023-10-10,Ambos,Sim
C004188,30,F,PT,Lisboa,2023-11-25,Hotel,Não
C003680,40,M,PT,Lisboa,2023-05-27,Restaurante,Não
C007706,37,F,PT,Aveiro,2024-07-26,Hotel,Não
C006548,28,F,FR,,2023-10-28,Ambos,Sim
C005501,53,M,UK,,2024-10-12,Hotel,Não
C002965,61,F,ES,,2024-11-15,Hotel,Não
C002530,23,M,PT,Coimbra,2023-11-05,Restaurante,Não
C001049,65,F,PT,Lisboa,2024-04-30,Ambos,Não
C001961,41,M,Outro,,2024-01-22,Hotel,Não
C002531,49,F,PT,Lisboa,2023-04-29,Restaurante,Não
C006268,57,M,PT,Porto,2023-04-16,Ambos,Sim
C000238,44,M,PT,Braga,2023-09-03,Restaurante,Não
C004918,35,M,ES,,2023-02-02,Restaurante,Sim
C001134,49,M,FR,,2024-07-28,Ambos,Sim
C006622,45,F,PT,Porto,2024-10-26,Restaurante,Não
C004260,27,M,PT,Aveiro,2023-02-21,Hotel,Não
C005919,52,F,PT,Porto,2023-09-19,Hotel,Sim
C006018,45,M,PT,Porto,2024-03-23,Restaurante,Não
C006175,47,F,FR,,2024-07-17,Restaurante,Sim
C002979,50,M,FR,,2023-07-12,Restaurante,Sim
C006338,34,F,UK,,2024-10-23,Hotel,Não
C006156,49,F,Outro,,2023-06-16,Ambos,Não
C007610,41,M,PT,Braga,2024-02-15,Hotel,Não
C005970,32,F,PT,Lisboa,2023-02-21,Restaurante,Não
C003920,41,M,FR,,2024-05-13,Restaurante,Não
C003139,49,M,ES,,2023-03-20,Restaurante,Não
C007142,48,F,UK,,2023-03-26,Ambos,Sim
C004074,39,F,PT,Porto,2024-02-01,Hotel,Sim
C006879,37,F,ES,,2024-10-27,Ambos,Sim
C003230,41,F,ES,,2024-08-11,Hotel,Não
C001827,24,M,PT,Lisboa,2024-10-22,Restaurante,Não
C000594,47,M,ES,,2024-06-24,Restaurante,Sim
C002726,42,M,PT,Aveiro,2024-03-20,Restaurante,Sim
C004138,47,F,DE,,2024-11-08,Hotel,Não
C000561,46,F,PT,Braga,2024-08-23,Restaurante,Não
C006273,40,M,PT,Porto,2023-07-17,Restaurante,Não
C005639,36,F,DE,,2023-05-31,Restaurante,Sim
C000244,55,M,PT,Porto,2023-07-15,Ambos,Sim
C004438,37,M,FR,,2023-05-21,Restaurante,Não
C005553,39,F,PT,Aveiro,2023-08-17,Restaurante,Não
C000406,51,M,PT,Porto,2023-03-21,Ambos,Sim
C001443,44,M,PT,Porto,2023-11-19,Restaurante,Não
C000262,41,F,UK,,2023-02-06,Restaurante,Sim
C005369,34,M,PT,Porto,2023-02-21,Hotel,Sim
C007299,30,F,PT,Porto,2024-01-14,Restaurante,Não
C001690,37,M,ES,,2023-04-29,Hotel,Não
C001726,59,F,PT,Coimbra,2023-03-13,Restaurante,Não
C006530,29,M,ES,,2024-01-14,Ambos,Sim
C004931,59,F,FR,,2023-03-09,Hotel,Não
C002497,37,M,PT,Porto,2024-02-12,Restaurante,Não
C005383,27,M,PT,Viseu,2024-12-03,Restaurante,Sim
C000341,28,M,Outro,,2024-09-06,Ambos,Sim
C006518,44,M,UK,,2023-10-19,Restaurante,Sim
C001602,63,M,PT,Viseu,2023-04-16,Restaurante,Não
C004577,23,M,PT,Porto,2023-02-18,Hotel,Não
C003726,51,F,PT,Porto,2023-11-15,Hotel,Não
C007918,34,M,ES,,2024-02-13,Restaurante,Sim
C002786,36,F,ES,,2023-09-22,Hotel,Não
C001524,26,M,PT,Coimbra,2024-09-14,Restaurante,Não
C005968,61,M,PT,Porto,2024-06-30,Restaurante,Não
C007107,18,M,UK,,2023-11-18,Hotel,Não
C007411,58,F,DE,,2024-06-28,Hotel,Não
C005643,18,F,Outro,,2023-02-12,Restaurante,Não
C006472,36,M,PT,Porto,2023-02-28,Ambos,Não
C001767,76,M,Outro,,2023-04-08,Restaurante,Não
C007890,37,F,PT,Outro,2024-09-20,Restaurante,Sim
C004038,38,M,ES,,2023-11-18,Hotel,Não
C005477,39,M,FR,,2023-07-14,Restaurante,Não
C006327,33,M,Outro,,2023-11-25,Hotel,Não
C006489,48,F,FR,,2023-10-13,Restaurante,Sim
C007481,38,M,ES,,2024-11-22,Hotel,Não
C000364,48,F,PT,Viseu,2023-02-13,Hotel,Não
C007910,54,F,FR,,2023-06-02,Restaurante,Não
C007198,40,F,PT,Porto,2024-08-12,Restaurante,Não
C004726,18,F,FR,,2023-06-25,Hotel,Não
C004444,52,F,DE,,2024-11-04,Hotel,Não
C006381,74,F,ES,,2024-04-04,Ambos,Sim
C007388,47,M,ES,,2023-09-08,Hotel,Não
C002563,27,F,PT,Lisboa,2023-10-17,Ambos,Sim
C005602,40,M,ES,,2024-05-13,Hotel,Não
C007335,45,M,Outro,,2024-01-24,Restaurante,Sim
C007425,18,M,PT,Porto,2023-06-03,Restaurante,Não
C003084,24,F,FR,,2024-11-05,Restaurante,Não
C007371,45,M,ES,,2024-09-01,Restaurante,Não
C002103,28,M,PT,Aveiro,2023-09-17,Restaurante,Não
C000633,39,M,PT,Porto,2023-12-05,Restaurante,Não
C002494,65,F,PT,Lisboa,2024-06-29,Restaurante,Não
C002666,20,F,PT,Outro,2023-01-22,Ambos,Sim
C005804,71,M,PT,Faro,2024-09-17,Restaurante,Não
C004407,40,F,Outro,,2024-12-09,Restaurante,Não
C005885,18,M,UK,,2023-01-24,Hotel,Não
C007720,22,M,PT,Porto,2024-03-26,Hotel,Não
C002335,56,F,PT,Viseu,2023-06-28,Restaurante,Não
C006141,34,F,ES,,2023-01-04,Hotel,Não
C003620,56,F,FR,,2024-06-25,Restaurante,Não
C003884,27,M,PT,Braga,2023-12-10,Hotel,Não
C005439,47,M,PT,Lisboa,2023-11-13,Restaurante,Não
C004212,33,M,PT,Coimbra,2023-12-12,Restaurante,Não
C001495,66,F,PT,Outro,2024-05-28,Restaurante,Sim
C002402,44,F,ES,,2024-04-12,Hotel,Não
C003875,30,F,PT,Porto,2024-02-02,Hotel,Não
C001233,40,F,FR,,2024-05-08,Restaurante,Não
C002662,27,F,FR,,2023-02-02,Hotel,Não
C002818,47,M,PT,Lisboa,2023-06-23,Restaurante,Sim
C005471,66,M,ES,,2024-10-08,Hotel,Não
C007311,34,M,PT,Porto,2024-06-14,Restaurante,Sim
C007713,38,F,PT,Braga,2024-04-11,Restaurante,Não
C006357,76,M,PT,Lisboa,2023-05-13,Hotel,Sim
C004154,30,M,ES,,2024-04-19,Restaurante,Não
C005969,47,M,PT,Lisboa,2024-06-22,Restaurante,Não
C003062,36,M,PT,Porto,2023-05-04,Restaurante,Sim
C006844,28,F,ES,,2023-02-03,Restaurante,Não
C007911,47,M,PT,Braga,2024-11-09,Restaurante,Não
C001736,18,M,PT,Porto,2024-08-30,Restaurante,Não
C002824,19,M,PT,Porto,2024-02-23,Restaurante,Não
C006108,28,M,FR,,2023-04-14,Restaurante,Não
C007765,65,F,UK,,2024-02-02,Ambos,Não
C002476,53,M,PT,Aveiro,2023-07-20,Hotel,Não
C002565,27,F,PT,Lisboa,2024-08-17,Hotel,Não
C007971,67,F,PT,Coimbra,2024-09-10,Hotel,Não
C006742,35,M,PT,Lisboa,2023-05-16,Ambos,Sim
C006195,18,F,ES,,2024-10-18,Hotel,Não
C000708,70,F,UK,,2024-01-25,Hotel,Não
C003047,60,F,PT,Porto,2023-11-06,Restaurante,Não
C006832,29,F,ES,,2023-08-13,Restaurante,Não
C005190,69,M,Outro,,2023-01-02,Hotel,Não
C006114,28,F,ES,,2024-03-05,Restaurante,Não
C000073,41,M,PT,Braga,2024-06-19,Restaurante,Não
C004449,49,M,PT,Lisboa,2024-04-25,Hotel,Não
C004840,31,M,DE,,2023-01-07,Ambos,Sim
C007484,37,F,PT,Porto,2024-11-24,Hotel,Não
C005102,50,F,Outro,,2024-05-04,Restaurante,Sim
C001191,43,M,UK,,2024-07-16,Restaurante,Sim
C002602,51,M,DE,,2024-09-08,Restaurante,Não
C001126,23,F,UK,,2024-03-08,Hotel,Não
C001242,38,F,PT,Coimbra,2024-09-07,Restaurante,Não
C007171,34,M,ES,,2024-02-20,Restaurante,Não
C006605,41,F,FR,,2024-08-13,Restaurante,Não
C006009,60,M,ES,,2023-10-03,Restaurante,Não
C003352,36,M,ES,,2024-03-21,Hotel,Não
C005095,40,F,FR,,2024-01-26,Ambos,Sim
C004009,34,M,ES,,2023-12-16,Restaurante,Sim
C001578,60,M,PT,Lisboa,2024-02-10,Restaurante,Não
C003907,63,F,PT,Lisboa,2023-09-09,Hotel,Não
C003730,18,F,DE,,2023-02-11,Restaurante,Não
C004359,51,M,PT,Aveiro,2023-02-07,Restaurante,Não
C001344,61,F,UK,,2024-01-07,Restaurante,Não
C007978,53,F,PT,Lisboa,2024-09-19,Ambos,Sim
C006980,18,F,UK,,2024-07-30,Hotel,Não
C000441,48,M,PT,Lisboa,2024-10-12,Ambos,Não
C001101,57,M,PT,Coimbra,2023-10-26,Restaurante,Não
C002638,57,M,PT,Lisboa,2024-11-24,Hotel,Sim
C005653,39,F,PT,Porto,2024-05-19,Restaurante,Sim
C000650,53,F,ES,,2023-09-09,Restaurante,Não
C001547,26,M,Outro,,2023-01-04,Restaurante,Não
C006093,39,F,Outro,,2024-09-28,Restaurante,Não
C006113,49,M,FR,,2024-06-24,Restaurante,Não
C002853,24,F,UK,,2024-07-28,Hotel,Não
C003504,42,F,PT,Porto,2023-08-18,Restaurante,Sim
C005772,39,M,ES,,2024-06-11,Restaurante,Não
C000631,18,M,UK,,2023-03-01,Restaurante,Não
C004769,58,M,DE,,2024-12-09,Hotel,Não
C001250,18,M,PT,Braga,2024-09-09,Ambos,Sim
C005484,42,F,FR,,2023-05-04,Restaurante,Não
C000483,18,M,FR,,2023-01-27,Hotel,Não
C001585,48,F,ES,,2023-01-20,Hotel,Não
C004677,53,F,ES,,2023-01-24,Restaurante,Não
C001463,38,M,PT,Porto,2024-02-08,Restaurante,Sim
C003041,51,F,PT,Braga,2024-10-05,Restaurante,Não
C005011,67,F,DE,,2024-06-04,Restaurante,Não
C006163,21,M,PT,Aveiro,2024-02-21,Restaurante,Não
C003274,53,M,PT,Coimbra,2023-11-12,Hotel,Não
C003684,61,F,FR,,2024-04-18,Ambos,Sim
C004146,18,F,Outro,,2024-01-25,Restaurante,Não
C007124,41,M,PT,Porto,2023-12-19,Hotel,Não
